position,GSR_Reading,Time_Stamp
540,152.0,8_55_34_22826
541,151.0,8_55_34_22859
542,151.0,8_55_34_22909
543,151.0,8_55_34_22942
544,151.0,8_55_34_22992
545,151.0,8_55_34_23025
546,151.0,8_55_34_23076
547,151.0,8_55_34_23109
548,151.0,8_55_34_23142
549,151.0,8_55_34_23192
550,151.0,8_55_34_23225
551,151.0,8_55_34_23276
552,151.0,8_55_34_23309
553,151.0,8_55_34_23359
554,150.0,8_55_34_23392
555,151.0,8_55_34_23442
556,151.0,8_55_34_23476
557,151.0,8_55_34_23509
558,150.0,8_55_34_23559
559,150.0,8_55_34_23593
560,151.0,8_55_34_23642
561,151.0,8_55_35_23675
562,150.0,8_55_35_23709
563,151.0,8_55_35_23759
564,150.0,8_55_35_23793
565,150.0,8_55_35_23843
566,160.0,8_55_35_23876
567,168.0,8_55_35_23909
568,175.0,8_55_35_23959
569,181.0,8_55_35_23992
570,187.0,8_55_35_24042
571,193.0,8_55_35_24076
572,198.0,8_55_35_24126
573,203.0,8_55_35_24159
574,207.0,8_55_35_24209
575,212.0,8_55_35_24242
576,172.0,8_55_35_24276
577,160.0,8_55_35_24326
578,191.0,8_55_35_24359
579,263.0,8_55_35_24409
580,328.0,8_55_35_24442
581,379.0,8_55_35_24493
582,415.0,8_55_35_24526
583,440.0,8_55_35_24576
584,458.0,8_55_35_24610
585,470.0,8_55_35_24642
586,478.0,8_55_36_24692
587,483.0,8_55_36_24726
588,486.0,8_55_36_24775
589,488.0,8_55_36_24809
590,489.0,8_55_36_24859
591,489.0,8_55_36_24892
592,482.0,8_55_36_24926
593,468.0,8_55_36_24976
594,468.0,8_55_36_25009
595,471.0,8_55_36_25059
596,474.0,8_55_36_25092
597,477.0,8_55_36_25143
598,479.0,8_55_36_25175
599,481.0,8_55_36_25209
600,484.0,8_55_36_25260
601,486.0,8_55_36_25292
602,487.0,8_55_36_25343
603,488.0,8_55_36_25376
604,488.0,8_55_36_25426
605,486.0,8_55_36_25459
606,485.0,8_55_36_25493
607,483.0,8_55_36_25543
608,481.0,8_55_36_25576
609,478.0,8_55_36_25626
610,476.0,8_55_36_25659
611,474.0,8_55_37_25710
612,472.0,8_55_37_25742
613,469.0,8_55_37_25776
614,467.0,8_55_37_25826
615,465.0,8_55_37_25860
616,463.0,8_55_37_25909
617,479.0,8_55_37_25943
618,487.0,8_55_37_25993
619,490.0,8_55_37_26026
620,492.0,8_55_37_26076
621,491.0,8_55_37_26109
622,491.0,8_55_37_26143
623,491.0,8_55_37_26192
624,491.0,8_55_37_26226
625,492.0,8_55_37_26276
626,492.0,8_55_37_26309
627,493.0,8_55_37_26343
628,493.0,8_55_37_26392
629,493.0,8_55_37_26425
630,493.0,8_55_37_26475
631,492.0,8_55_37_26509
632,491.0,8_55_37_26559
633,490.0,8_55_37_26593
634,490.0,8_55_37_26642
635,489.0,8_55_38_26676
636,489.0,8_55_38_26710
637,489.0,8_55_38_26759
638,489.0,8_55_38_26793
639,489.0,8_55_38_26843
640,489.0,8_55_38_26876
641,489.0,8_55_38_26926
642,490.0,8_55_38_26959
643,490.0,8_55_38_27009
644,490.0,8_55_38_27043
645,490.0,8_55_38_27076
646,490.0,8_55_38_27126
647,489.0,8_55_38_27159
648,486.0,8_55_38_27209
649,484.0,8_55_38_27242
650,482.0,8_55_38_27293
651,480.0,8_55_38_27326
652,477.0,8_55_38_27359
653,475.0,8_55_38_27409
654,473.0,8_55_38_27442
655,471.0,8_55_38_27493
656,469.0,8_55_38_27526
657,481.0,8_55_38_27560
658,486.0,8_55_38_27609
659,488.0,8_55_38_27643
660,488.0,8_55_39_27692
661,489.0,8_55_39_27726
662,489.0,8_55_39_27776
663,489.0,8_55_39_27809
664,489.0,8_55_39_27843
665,489.0,8_55_39_27893
666,489.0,8_55_39_27926
667,490.0,8_55_39_27976
668,490.0,8_55_39_28010
669,489.0,8_55_39_28059
670,488.0,8_55_39_28093
671,489.0,8_55_39_28143
672,489.0,8_55_39_28176
673,490.0,8_55_39_28226
674,490.0,8_55_39_28259
675,491.0,8_55_39_28293
676,492.0,8_55_39_28342
677,493.0,8_55_39_28376
678,493.0,8_55_39_28426
679,493.0,8_55_39_28459
680,494.0,8_55_39_28493
681,494.0,8_55_39_28542
682,495.0,8_55_39_28576
683,495.0,8_55_39_28626
684,495.0,8_55_39_28659
685,495.0,8_55_40_28710
686,495.0,8_55_40_28743
687,494.0,8_55_40_28776
688,494.0,8_55_40_28827
689,491.0,8_55_40_28860
690,489.0,8_55_40_28910
691,487.0,8_55_40_28942
692,484.0,8_55_40_28993
693,482.0,8_55_40_29027
694,480.0,8_55_40_29059
695,478.0,8_55_40_29110
696,476.0,8_55_40_29143
697,488.0,8_55_40_29193
698,491.0,8_55_40_29226
699,493.0,8_55_40_29276
700,494.0,8_55_40_29310
701,495.0,8_55_40_29360
702,495.0,8_55_40_29393
703,495.0,8_55_40_29427
704,495.0,8_55_40_29476
705,495.0,8_55_40_29509
706,495.0,8_55_40_29559
707,495.0,8_55_40_29593
708,495.0,8_55_40_29643
709,495.0,8_55_41_29676
710,495.0,8_55_41_29726
711,494.0,8_55_41_29759
712,495.0,8_55_41_29792
713,495.0,8_55_41_29843
714,495.0,8_55_41_29876
715,495.0,8_55_41_29926
716,495.0,8_55_41_29959
717,495.0,8_55_41_30009
718,495.0,8_55_41_30042
719,495.0,8_55_41_30076
720,495.0,8_55_41_30126
721,494.0,8_55_41_30160
722,495.0,8_55_41_30210
723,495.0,8_55_41_30243
724,495.0,8_55_41_30292
725,494.0,8_55_41_30326
726,495.0,8_55_41_30359
727,495.0,8_55_41_30409
728,496.0,8_55_41_30444
729,494.0,8_55_41_30493
730,492.0,8_55_41_30526
731,489.0,8_55_41_30577
732,487.0,8_55_41_30609
733,485.0,8_55_41_30643
734,482.0,8_55_42_30692
735,480.0,8_55_42_30727
736,478.0,8_55_42_30776
737,488.0,8_55_42_30810
738,492.0,8_55_42_30859
739,494.0,8_55_42_30892
740,494.0,8_55_42_30943
741,495.0,8_55_42_30976
742,495.0,8_55_42_31010
743,495.0,8_55_42_31060
744,494.0,8_55_42_31093
745,495.0,8_55_42_31143
746,495.0,8_55_42_31176
747,494.0,8_55_42_31209
748,494.0,8_55_42_31260
749,494.0,8_55_42_31293
750,495.0,8_55_42_31343
751,494.0,8_55_42_31376
752,495.0,8_55_42_31426
753,495.0,8_55_42_31460
754,495.0,8_55_42_31493
755,494.0,8_55_42_31544
756,494.0,8_55_42_31576
757,495.0,8_55_42_31626
758,495.0,8_55_42_31659
759,494.0,8_55_43_31709
760,495.0,8_55_43_31742
761,495.0,8_55_43_31792
762,495.0,8_55_43_31826
763,495.0,8_55_43_31876
764,495.0,8_55_43_31910
765,495.0,8_55_43_31944
766,495.0,8_55_43_32085
767,495.0,8_55_43_32140
768,496.0,8_55_43_32158
769,494.0,8_55_43_32174
770,492.0,8_55_43_32190
771,489.0,8_55_43_32207
772,487.0,8_55_43_32224
773,485.0,8_55_43_32274
774,482.0,8_55_43_32307
775,480.0,8_55_43_32357
776,478.0,8_55_43_32390
777,488.0,8_55_43_32441
778,492.0,8_55_43_32474
779,494.0,8_55_43_32524
780,494.0,8_55_43_32557
781,494.0,8_55_43_32590
782,494.0,8_55_43_32640
783,494.0,8_55_44_32673
784,494.0,8_55_44_32723
785,495.0,8_55_44_32756
786,495.0,8_55_44_32790
787,495.0,8_55_44_32840
788,495.0,8_55_44_32873
789,495.0,8_55_44_32923
790,495.0,8_55_44_32957
791,495.0,8_55_44_33007
792,495.0,8_55_44_33040
793,494.0,8_55_44_33090
794,494.0,8_55_44_33123
795,494.0,8_55_44_33156
796,494.0,8_55_44_33207
797,494.0,8_55_44_33241
798,494.0,8_55_44_33291
799,495.0,8_55_44_33324
800,495.0,8_55_44_33373
801,495.0,8_55_44_33408
802,494.0,8_55_44_33457
803,495.0,8_55_44_33490
804,495.0,8_55_44_33524
805,495.0,8_55_44_33574
806,500.0,8_55_44_33606
807,492.0,8_55_44_33657
808,495.0,8_55_45_33691
809,499.0,8_55_45_33740
810,498.0,8_55_45_33774
811,487.0,8_55_45_33807
812,493.0,8_55_45_33857
813,492.0,8_55_45_33890
814,493.0,8_55_45_33940
815,494.0,8_55_45_33974
816,494.0,8_55_45_34007
817,494.0,8_55_45_34057
818,494.0,8_55_45_34090
819,494.0,8_55_45_34140
820,494.0,8_55_45_34174
821,494.0,8_55_45_34223
822,494.0,8_55_45_34257
823,494.0,8_55_45_34307
824,494.0,8_55_45_34340
825,494.0,8_55_45_34390
826,495.0,8_55_45_34423
827,502.0,8_55_45_34457
828,501.0,8_55_45_34507
829,499.0,8_55_45_34540
830,499.0,8_55_45_34591
831,499.0,8_55_45_34623
832,507.0,8_55_46_34674
833,500.0,8_55_46_34707
834,496.0,8_55_46_34741
835,494.0,8_55_46_34791
836,487.0,8_55_46_34824
837,505.0,8_55_46_34873
838,487.0,8_55_46_34907
839,490.0,8_55_46_34957
840,493.0,8_55_46_34990
841,492.0,8_55_46_35024
842,492.0,8_55_46_35073
843,492.0,8_55_46_35107
844,489.0,8_55_46_35157
845,492.0,8_55_46_35190
846,493.0,8_55_46_35241
847,494.0,8_55_46_35274
848,494.0,8_55_46_35324
849,494.0,8_55_46_35357
850,495.0,8_55_46_35391
851,494.0,8_55_46_35441
852,497.0,8_55_46_35474
853,496.0,8_55_46_35523
854,496.0,8_55_46_35557
855,496.0,8_55_46_35607
856,498.0,8_55_46_35640
857,498.0,8_55_47_35674
858,498.0,8_55_47_35723
859,500.0,8_55_47_35757
860,500.0,8_55_47_35807
861,500.0,8_55_47_35841
862,498.0,8_55_47_35890
863,496.0,8_55_47_35923
864,496.0,8_55_47_35957
865,496.0,8_55_47_36007
866,495.0,8_55_47_36040
867,495.0,8_55_47_36091
868,494.0,8_55_47_36123
869,494.0,8_55_47_36173
870,494.0,8_55_47_36207
871,493.0,8_55_47_36256
872,494.0,8_55_47_36290
873,492.0,8_55_47_36323
874,492.0,8_55_47_36373
875,492.0,8_55_47_36407
876,491.0,8_55_47_36457
877,491.0,8_55_47_36490
878,490.0,8_55_47_36540
879,490.0,8_55_47_36574
880,492.0,8_55_47_36623
881,493.0,8_55_47_36657
882,494.0,8_55_48_36691
883,494.0,8_55_48_36740
884,495.0,8_55_48_36774
885,495.0,8_55_48_36823
886,494.0,8_55_48_36857
887,497.0,8_55_48_36891
888,496.0,8_55_48_36940
889,496.0,8_55_48_36974
890,497.0,8_55_48_37024
891,497.0,8_55_48_37057
892,498.0,8_55_48_37107
893,502.0,8_55_48_37140
894,497.0,8_55_48_37191
895,499.0,8_55_48_37223
896,499.0,8_55_48_37257
897,497.0,8_55_48_37307
898,496.0,8_55_48_37340
899,496.0,8_55_48_37391
900,496.0,8_55_48_37426
901,495.0,8_55_48_37474
902,495.0,8_55_48_37507
903,494.0,8_55_48_37557
904,494.0,8_55_48_37591
905,494.0,8_55_48_37624
906,493.0,8_55_49_37673
907,491.0,8_55_49_37707
908,494.0,8_55_49_37757
909,493.0,8_55_49_37791
910,492.0,8_55_49_37840
911,491.0,8_55_49_37874
912,491.0,8_55_49_37907
913,490.0,8_55_49_37959
914,489.0,8_55_49_37991
915,491.0,8_55_49_38041
916,492.0,8_55_49_38074
917,492.0,8_55_49_38123
918,492.0,8_55_49_38158
919,492.0,8_55_49_38191
920,492.0,8_55_49_38241
921,496.0,8_55_49_38274
922,492.0,8_55_49_38323
923,494.0,8_55_49_38357
924,494.0,8_55_49_38407
925,495.0,8_55_49_38440
926,496.0,8_55_49_38491
927,497.0,8_55_49_38524
928,505.0,8_55_49_38557
929,494.0,8_55_49_38607
930,498.0,8_55_49_38641
931,498.0,8_55_50_38690
