position,GSR_Reading,Time_Stamp
363,204.0,17_1_29_7941
364,247.0,17_1_29_7958
365,204.0,17_1_29_7991
366,222.0,17_1_29_8008
367,205.0,17_1_29_8025
368,206.0,17_1_29_8041
369,206.0,17_1_29_8075
370,201.0,17_1_30_8091
371,206.0,17_1_30_8108
372,202.0,17_1_30_8124
373,207.0,17_1_30_8142
374,208.0,17_1_30_8158
375,209.0,17_1_30_8191
376,195.0,17_1_30_8208
377,211.0,17_1_30_8225
378,188.0,17_1_30_8241
379,214.0,17_1_30_8275
380,205.0,17_1_30_8291
381,216.0,17_1_30_8308
382,204.0,17_1_30_8325
383,219.0,17_1_30_8358
384,224.0,17_1_30_8374
385,221.0,17_1_30_8391
386,263.0,17_1_30_8408
387,222.0,17_1_30_8424
388,301.0,17_1_30_8441
389,224.0,17_1_30_8474
390,350.0,17_1_30_8491
391,224.0,17_1_30_8507
392,396.0,17_1_30_8524
393,224.0,17_1_30_8558
394,488.0,17_1_30_8575
395,223.0,17_1_30_8591
396,479.0,17_1_30_8607
397,222.0,17_1_30_8624
398,498.0,17_1_30_8641
399,222.0,17_1_30_8674
400,506.0,17_1_30_8691
401,220.0,17_1_30_8707
402,503.0,17_1_30_8724
403,218.0,17_1_30_8757
404,506.0,17_1_30_8774
405,217.0,17_1_30_8791
406,516.0,17_1_30_8807
407,215.0,17_1_30_8841
408,335.0,17_1_30_8858
409,213.0,17_1_30_8875
410,455.0,17_1_30_8891
411,212.0,17_1_30_8924
412,421.0,17_1_30_8941
413,210.0,17_1_30_8957
414,392.0,17_1_30_8974
415,209.0,17_1_30_9008
416,359.0,17_1_30_9025
417,207.0,17_1_30_9041
418,330.0,17_1_30_9058
419,206.0,17_1_30_9075
420,292.0,17_1_31_9091
421,206.0,17_1_31_9124
422,210.0,17_1_31_9141
423,205.0,17_1_31_9158
424,232.0,17_1_31_9175
425,205.0,17_1_31_9208
426,213.0,17_1_31_9224
427,205.0,17_1_31_9241
428,202.0,17_1_31_9257
429,207.0,17_1_31_9291
430,202.0,17_1_31_9308
431,208.0,17_1_31_9324
432,203.0,17_1_31_9341
433,209.0,17_1_31_9358
434,201.0,17_1_31_9374
435,211.0,17_1_31_9408
436,210.0,17_1_31_9425
437,214.0,17_1_31_9441
438,186.0,17_1_31_9457
439,216.0,17_1_31_9491
440,197.0,17_1_31_9508
441,219.0,17_1_31_9524
442,213.0,17_1_31_9541
443,221.0,17_1_31_9574
444,236.0,17_1_31_9591
445,223.0,17_1_31_9608
446,285.0,17_1_31_9624
447,224.0,17_1_31_9641
448,328.0,17_1_31_9658
449,225.0,17_1_31_9692
450,322.0,17_1_31_9708
451,225.0,17_1_31_9725
452,417.0,17_1_31_9742
453,225.0,17_1_31_9775
454,460.0,17_1_31_9791
455,224.0,17_1_31_9808
456,489.0,17_1_31_9825
457,223.0,17_1_31_9858
458,502.0,17_1_31_9875
459,222.0,17_1_31_9891
460,507.0,17_1_31_9907
461,220.0,17_1_31_9941
462,504.0,17_1_31_9957
463,219.0,17_1_31_9974
464,541.0,17_1_31_9991
465,217.0,17_1_31_10025
466,511.0,17_1_31_10041
467,215.0,17_1_31_10058
468,482.0,17_1_31_10075
469,214.0,17_1_32_10091
470,445.0,17_1_32_10107
471,212.0,17_1_32_10142
472,412.0,17_1_32_10158
473,210.0,17_1_32_10175
474,385.0,17_1_32_10191
475,208.0,17_1_32_10225
476,357.0,17_1_32_10242
477,207.0,17_1_32_10258
478,339.0,17_1_32_10275
479,206.0,17_1_32_10307
480,284.0,17_1_32_10324
481,206.0,17_1_32_10341
482,254.0,17_1_32_10357
483,205.0,17_1_32_10374
484,227.0,17_1_32_10391
485,206.0,17_1_32_10424
486,210.0,17_1_32_10441
487,206.0,17_1_32_10458
488,202.0,17_1_32_10474
489,207.0,17_1_32_10502
490,202.0,17_1_32_10519
491,208.0,17_1_32_10552
492,123.0,17_1_32_10568
493,209.0,17_1_32_10586
494,200.0,17_1_32_10601
495,212.0,17_1_32_10619
496,190.0,17_1_32_10636
497,214.0,17_1_32_10668
498,190.0,17_1_32_10685
499,217.0,17_1_32_10702
500,200.0,17_1_32_10718
501,219.0,17_1_32_10752
502,219.0,17_1_32_10768
503,221.0,17_1_32_10785
504,249.0,17_1_32_10802
505,223.0,17_1_32_10836
506,277.0,17_1_32_10851
507,224.0,17_1_32_10869
508,331.0,17_1_32_10885
509,224.0,17_1_32_10902
510,376.0,17_1_32_10919
511,224.0,17_1_32_10952
512,421.0,17_1_32_10969
513,223.0,17_1_32_10985
514,463.0,17_1_32_11002
515,223.0,17_1_32_11035
516,488.0,17_1_32_11052
517,221.0,17_1_32_11068
518,501.0,17_1_33_11085
519,221.0,17_1_33_11102
520,515.0,17_1_33_11118
521,219.0,17_1_33_11152
522,501.0,17_1_33_11168
523,217.0,17_1_33_11185
524,508.0,17_1_33_11202
525,215.0,17_1_33_11235
526,507.0,17_1_33_11252
527,214.0,17_1_33_11268
528,476.0,17_1_33_11285
529,211.0,17_1_33_11318
530,440.0,17_1_33_11335
531,209.0,17_1_33_11352
532,408.0,17_1_33_11369
533,208.0,17_1_33_11402
534,386.0,17_1_33_11418
535,206.0,17_1_33_11435
536,353.0,17_1_33_11452
537,204.0,17_1_33_11485
538,316.0,17_1_33_11502
539,203.0,17_1_33_11519
540,281.0,17_1_33_11536
541,202.0,17_1_33_11569
542,252.0,17_1_33_11585
543,202.0,17_1_33_11602
544,226.0,17_1_33_11619
545,201.0,17_1_33_11636
546,211.0,17_1_33_11652
547,202.0,17_1_33_11685
548,203.0,17_1_33_11702
549,202.0,17_1_33_11719
550,204.0,17_1_33_11735
551,203.0,17_1_33_11768
552,210.0,17_1_33_11786
553,203.0,17_1_33_11802
554,203.0,17_1_33_11819
555,205.0,17_1_33_11852
556,196.0,17_1_33_11868
557,207.0,17_1_33_11885
558,197.0,17_1_33_11902
559,209.0,17_1_33_11919
560,210.0,17_1_33_11935
561,211.0,17_1_33_11968
562,238.0,17_1_33_11985
563,212.0,17_1_33_12002
564,259.0,17_1_33_12018
565,214.0,17_1_33_12052
566,298.0,17_1_33_12069
567,214.0,17_1_34_12087
568,337.0,17_1_34_12104
569,214.0,17_1_34_12120
570,381.0,17_1_34_12137
571,214.0,17_1_34_12170
572,429.0,17_1_34_12187
573,213.0,17_1_34_12204
574,465.0,17_1_34_12220
575,212.0,17_1_34_12254
576,490.0,17_1_34_12271
577,211.0,17_1_34_12287
578,496.0,17_1_34_12303
579,209.0,17_1_34_12337
580,497.0,17_1_34_12354
581,207.0,17_1_34_12370
582,492.0,17_1_34_12387
583,206.0,17_1_34_12421
584,496.0,17_1_34_12437
585,204.0,17_1_34_12453
586,493.0,17_1_34_12471
587,201.0,17_1_34_12487
588,461.0,17_1_34_12503
589,199.0,17_1_34_12537
590,437.0,17_1_34_12554
591,197.0,17_1_34_12570
592,396.0,17_1_34_12587
593,195.0,17_1_34_12621
594,370.0,17_1_34_12637
595,193.0,17_1_34_12653
596,343.0,17_1_34_12670
597,192.0,17_1_34_12687
598,309.0,17_1_34_12704
599,191.0,17_1_34_12737
600,275.0,17_1_34_12753
601,190.0,17_1_34_12770
602,247.0,17_1_34_12787
603,190.0,17_1_34_12821
604,226.0,17_1_34_12837
605,190.0,17_1_34_12853
606,211.0,17_1_34_12870
607,190.0,17_1_34_12903
608,206.0,17_1_34_12920
609,190.0,17_1_34_12937
610,207.0,17_1_34_12954
611,191.0,17_1_34_12987
612,214.0,17_1_34_13003
613,192.0,17_1_34_13020
614,207.0,17_1_34_13037
615,194.0,17_1_34_13054
616,200.0,17_1_34_13071
617,195.0,17_1_35_13104
618,194.0,17_1_35_13121
619,198.0,17_1_35_13137
620,217.0,17_1_35_13153
621,200.0,17_1_35_13187
622,240.0,17_1_35_13203
623,201.0,17_1_35_13220
624,271.0,17_1_35_13237
625,203.0,17_1_35_13271
626,308.0,17_1_35_13287
627,204.0,17_1_35_13304
628,348.0,17_1_35_13320
629,204.0,17_1_35_13354
630,394.0,17_1_35_13370
631,204.0,17_1_35_13387
632,470.0,17_1_35_13403
633,204.0,17_1_35_13437
634,466.0,17_1_35_13453
635,205.0,17_1_35_13471
636,486.0,17_1_35_13487
637,204.0,17_1_35_13504
638,495.0,17_1_35_13521
639,202.0,17_1_35_13555
640,495.0,17_1_35_13570
641,201.0,17_1_35_13587
642,491.0,17_1_35_13603
643,200.0,17_1_35_13637
644,492.0,17_1_35_13653
645,198.0,17_1_35_13670
646,489.0,17_1_35_13687
647,197.0,17_1_35_13704
648,464.0,17_1_35_13721
649,195.0,17_1_35_13754
650,431.0,17_1_35_13770
651,194.0,17_1_35_13787
652,376.0,17_1_35_13804
653,193.0,17_1_35_13837
654,374.0,17_1_35_13854
655,192.0,17_1_35_13870
656,349.0,17_1_35_13887
657,190.0,17_1_35_13920
658,315.0,17_1_35_13937
659,189.0,17_1_35_13953
660,296.0,17_1_35_13970
661,189.0,17_1_35_14004
662,252.0,17_1_35_14020
663,189.0,17_1_35_14037
664,229.0,17_1_35_14054
665,189.0,17_1_35_14070
666,213.0,17_1_36_14087
667,190.0,17_1_36_14121
668,207.0,17_1_36_14137
669,191.0,17_1_36_14154
670,206.0,17_1_36_14171
671,192.0,17_1_36_14204
672,210.0,17_1_36_14220
673,193.0,17_1_36_14237
674,203.0,17_1_36_14253
675,195.0,17_1_36_14287
676,199.0,17_1_36_14304
677,197.0,17_1_36_14320
678,197.0,17_1_36_14337
679,199.0,17_1_36_14354
680,199.0,17_1_36_14370
681,202.0,17_1_36_14404
682,231.0,17_1_36_14420
683,204.0,17_1_36_14437
684,256.0,17_1_36_14453
685,205.0,17_1_36_14487
686,292.0,17_1_36_14504
687,207.0,17_1_36_14520
688,324.0,17_1_36_14537
689,208.0,17_1_36_14570
690,373.0,17_1_36_14587
691,208.0,17_1_36_14604
692,417.0,17_1_36_14620
693,208.0,17_1_36_14637
694,490.0,17_1_36_14654
695,208.0,17_1_36_14687
696,481.0,17_1_36_14703
697,207.0,17_1_36_14720
698,494.0,17_1_36_14737
699,206.0,17_1_36_14770
700,497.0,17_1_36_14787
701,205.0,17_1_36_14803
702,493.0,17_1_36_14820
703,203.0,17_1_36_14854
704,493.0,17_1_36_14870
705,202.0,17_1_36_14887
706,503.0,17_1_36_14904
707,201.0,17_1_36_14937
708,427.0,17_1_36_14954
709,199.0,17_1_36_14971
710,445.0,17_1_36_14987
711,198.0,17_1_36_15020
712,414.0,17_1_36_15037
713,196.0,17_1_36_15054
714,386.0,17_1_36_15070
715,195.0,17_1_37_15087
716,362.0,17_1_37_15104
717,194.0,17_1_37_15137
718,328.0,17_1_37_15154
719,193.0,17_1_37_15170
720,294.0,17_1_37_15187
721,192.0,17_1_37_15220
722,277.0,17_1_37_15237
723,192.0,17_1_37_15254
724,237.0,17_1_37_15270
725,193.0,17_1_37_15303
726,217.0,17_1_37_15320
727,193.0,17_1_37_15337
728,207.0,17_1_37_15354
729,194.0,17_1_37_15387
730,209.0,17_1_37_15404
731,194.0,17_1_37_15420
732,208.0,17_1_37_15437
733,196.0,17_1_37_15454
734,211.0,17_1_37_15470
735,197.0,17_1_37_15504
736,0.0,17_1_37_15520
737,199.0,17_1_37_15537
738,196.0,17_1_37_15554
739,202.0,17_1_37_15570
740,201.0,17_1_37_15587
741,204.0,17_1_37_15620
742,217.0,17_1_37_15637
743,207.0,17_1_37_15654
744,238.0,17_1_37_15671
745,208.0,17_1_37_15704
746,271.0,17_1_37_15720
747,210.0,17_1_37_15737
748,308.0,17_1_37_15754
749,211.0,17_1_37_15787
750,494.0,17_1_37_15804
751,211.0,17_1_37_15820
752,392.0,17_1_37_15837
753,212.0,17_1_37_15871
754,437.0,17_1_37_15887
755,211.0,17_1_37_15904
756,470.0,17_1_37_15921
757,210.0,17_1_37_15954
758,490.0,17_1_37_15971
759,209.0,17_1_37_15988
760,498.0,17_1_37_16003
761,208.0,17_1_37_16037
762,500.0,17_1_37_16053
763,206.0,17_1_37_16082
764,526.0,17_1_38_16114
765,206.0,17_1_38_16131
766,503.0,17_1_38_16148
767,204.0,17_1_38_16164
768,496.0,17_1_38_16181
769,202.0,17_1_38_16197
770,463.0,17_1_38_16214
771,201.0,17_1_38_16231
772,428.0,17_1_38_16247
773,199.0,17_1_38_16264
774,399.0,17_1_38_16281
775,198.0,17_1_38_16314
776,375.0,17_1_38_16330
777,197.0,17_1_38_16347
778,366.0,17_1_38_16364
779,195.0,17_1_38_16397
780,309.0,17_1_38_16414
781,194.0,17_1_38_16431
782,277.0,17_1_38_16447
783,194.0,17_1_38_16481
784,248.0,17_1_38_16498
785,194.0,17_1_38_16514
786,224.0,17_1_38_16531
787,195.0,17_1_38_16547
788,210.0,17_1_38_16564
789,195.0,17_1_38_16598
790,205.0,17_1_38_16614
791,196.0,17_1_38_16631
792,183.0,17_1_38_16648
793,197.0,17_1_38_16681
794,211.0,17_1_38_16697
795,199.0,17_1_38_16715
796,202.0,17_1_38_16731
797,201.0,17_1_38_16764
798,195.0,17_1_38_16781
799,203.0,17_1_38_16797
800,196.0,17_1_38_16814
801,206.0,17_1_38_16848
802,210.0,17_1_38_16864
803,208.0,17_1_38_16881
804,230.0,17_1_38_16897
805,210.0,17_1_38_16931
806,238.0,17_1_38_16948
807,211.0,17_1_38_16965
808,297.0,17_1_38_16981
809,212.0,17_1_38_16997
810,337.0,17_1_38_17014
811,213.0,17_1_38_17047
812,380.0,17_1_38_17064
813,213.0,17_1_38_17081
814,420.0,17_1_39_17097
815,213.0,17_1_39_17131
816,464.0,17_1_39_17147
817,212.0,17_1_39_17164
818,487.0,17_1_39_17181
819,211.0,17_1_39_17198
820,471.0,17_1_39_17214
821,210.0,17_1_39_17248
822,501.0,17_1_39_17264
823,209.0,17_1_39_17281
824,498.0,17_1_39_17297
825,208.0,17_1_39_17331
826,503.0,17_1_39_17348
827,206.0,17_1_39_17364
828,503.0,17_1_39_17381
829,205.0,17_1_39_17415
830,474.0,17_1_39_17431
831,204.0,17_1_39_17448
832,439.0,17_1_39_17464
833,202.0,17_1_39_17497
834,440.0,17_1_39_17515
835,200.0,17_1_39_17530
836,381.0,17_1_39_17547
837,199.0,17_1_39_17564
838,356.0,17_1_39_17581
839,198.0,17_1_39_17614
840,320.0,17_1_39_17631
841,197.0,17_1_39_17648
842,286.0,17_1_39_17664
843,196.0,17_1_39_17698
844,256.0,17_1_39_17714
845,196.0,17_1_39_17731
846,231.0,17_1_39_17747
847,196.0,17_1_39_17781
848,191.0,17_1_39_17798
849,196.0,17_1_39_17814
850,205.0,17_1_39_17831
851,198.0,17_1_39_17865
852,204.0,17_1_39_17881
853,199.0,17_1_39_17898
854,207.0,17_1_39_17914
855,200.0,17_1_39_17931
856,205.0,17_1_39_17947
857,202.0,17_1_39_17981
858,195.0,17_1_39_17998
859,204.0,17_1_39_18014
860,193.0,17_1_39_18031
861,207.0,17_1_39_18064
862,46.0,17_1_39_18081
863,208.0,17_1_40_18098
864,220.0,17_1_40_18114
865,211.0,17_1_40_18131
866,245.0,17_1_40_18148
867,213.0,17_1_40_18181
868,281.0,17_1_40_18198
869,214.0,17_1_40_18214
870,320.0,17_1_40_18231
871,215.0,17_1_40_18264
872,364.0,17_1_40_18281
873,215.0,17_1_40_18297
874,407.0,17_1_40_18314
875,215.0,17_1_40_18347
876,376.0,17_1_40_18364
877,215.0,17_1_40_18381
878,481.0,17_1_40_18397
879,214.0,17_1_40_18431
880,497.0,17_1_40_18447
881,212.0,17_1_40_18464
882,502.0,17_1_40_18481
883,212.0,17_1_40_18515
884,503.0,17_1_40_18530
885,210.0,17_1_40_18548
886,500.0,17_1_40_18564
887,209.0,17_1_40_18581
888,509.0,17_1_40_18597
889,207.0,17_1_40_18632
890,482.0,17_1_40_18648
891,206.0,17_1_40_18665
892,452.0,17_1_40_18680
893,204.0,17_1_40_18715
894,419.0,17_1_40_18731
895,203.0,17_1_40_18748
896,390.0,17_1_40_18764
897,201.0,17_1_40_18797
898,367.0,17_1_40_18814
899,200.0,17_1_40_18831
900,333.0,17_1_40_18850
901,199.0,17_1_40_18881
902,298.0,17_1_40_18897
903,198.0,17_1_40_18914
904,271.0,17_1_40_18931
905,198.0,17_1_40_18948
906,238.0,17_1_40_18964
907,198.0,17_1_40_18998
908,218.0,17_1_40_19014
909,199.0,17_1_40_19031
910,207.0,17_1_40_19048
911,199.0,17_1_40_19081
912,205.0,17_1_41_19098
913,200.0,17_1_41_19114
914,205.0,17_1_41_19131
915,201.0,17_1_41_19148
916,208.0,17_1_41_19164
917,203.0,17_1_41_19197
918,198.0,17_1_41_19215
919,205.0,17_1_41_19231
920,192.0,17_1_41_19248
921,208.0,17_1_41_19281
922,198.0,17_1_41_19298
923,209.0,17_1_41_19314
924,213.0,17_1_41_19331
925,212.0,17_1_41_19364
926,234.0,17_1_41_19381
927,214.0,17_1_41_19398
928,270.0,17_1_41_19414
929,215.0,17_1_41_19448
930,310.0,17_1_41_19464
931,217.0,17_1_41_19481
932,352.0,17_1_41_19498
