position,GSR_Reading,Time_Stamp
82,315.0,7_57_24_5084
83,315.0,7_57_24_5134
84,315.0,7_57_24_5167
85,315.0,7_57_24_5217
86,315.0,7_57_24_5250
87,315.0,7_57_24_5300
88,315.0,7_57_24_5334
89,316.0,7_57_24_5367
90,317.0,7_57_24_5417
91,318.0,7_57_24_5451
92,318.0,7_57_24_5501
93,319.0,7_57_24_5534
94,320.0,7_57_24_5584
95,320.0,7_57_24_5617
96,320.0,7_57_24_5650
97,320.0,7_57_25_5701
98,320.0,7_57_25_5734
99,320.0,7_57_25_5784
100,320.0,7_57_25_5818
101,320.0,7_57_25_5867
102,320.0,7_57_25_5900
103,319.0,7_57_25_5934
104,319.0,7_57_25_5984
105,319.0,7_57_25_6018
106,319.0,7_57_25_6068
107,318.0,7_57_25_6101
108,317.0,7_57_25_6151
109,316.0,7_57_25_6184
110,315.0,7_57_25_6234
111,314.0,7_57_25_6267
112,312.0,7_57_25_6300
113,312.0,7_57_25_6350
114,311.0,7_57_25_6383
115,311.0,7_57_25_6434
116,311.0,7_57_25_6467
117,311.0,7_57_25_6518
118,311.0,7_57_25_6551
119,312.0,7_57_25_6584
120,313.0,7_57_25_6634
121,314.0,7_57_26_6667
122,314.0,7_57_26_6717
123,314.0,7_57_26_6751
124,314.0,7_57_26_6801
125,314.0,7_57_26_6834
126,315.0,7_57_26_6884
127,316.0,7_57_26_6918
128,316.0,7_57_26_6951
129,316.0,7_57_26_7000
130,318.0,7_57_26_7034
131,319.0,7_57_26_7084
132,319.0,7_57_26_7117
133,321.0,7_57_26_7167
134,321.0,7_57_26_7201
135,321.0,7_57_26_7234
136,321.0,7_57_26_7284
137,320.0,7_57_26_7317
138,319.0,7_57_26_7367
139,319.0,7_57_26_7400
140,319.0,7_57_26_7450
141,318.0,7_57_26_7484
142,317.0,7_57_26_7518
143,317.0,7_57_26_7567
144,315.0,7_57_26_7601
145,314.0,7_57_26_7651
146,314.0,7_57_27_7684
147,313.0,7_57_27_7734
148,312.0,7_57_27_7768
149,312.0,7_57_27_7801
150,312.0,7_57_27_7851
151,311.0,7_57_27_7884
152,311.0,7_57_27_7933
153,311.0,7_57_27_7967
154,311.0,7_57_27_8017
155,311.0,7_57_27_8051
156,311.0,7_57_27_8101
157,311.0,7_57_27_8134
158,311.0,7_57_27_8167
159,312.0,7_57_27_8217
160,312.0,7_57_27_8251
161,312.0,7_57_27_8300
162,313.0,7_57_27_8334
163,314.0,7_57_27_8384
164,316.0,7_57_27_8417
165,316.0,7_57_27_8450
166,317.0,7_57_27_8501
167,317.0,7_57_27_8534
168,318.0,7_57_27_8584
169,318.0,7_57_27_8617
170,318.0,7_57_28_8667
171,318.0,7_57_28_8700
172,318.0,7_57_28_8735
173,318.0,7_57_28_8784
174,318.0,7_57_28_8817
175,318.0,7_57_28_8867
176,317.0,7_57_28_8900
177,317.0,7_57_28_8951
178,317.0,7_57_28_8984
179,317.0,7_57_28_9034
180,316.0,7_57_28_9068
181,314.0,7_57_28_9101
182,314.0,7_57_28_9151
183,313.0,7_57_28_9184
184,312.0,7_57_28_9234
185,312.0,7_57_28_9268
186,311.0,7_57_28_9318
187,311.0,7_57_28_9350
188,311.0,7_57_28_9384
189,311.0,7_57_28_9434
190,311.0,7_57_28_9467
191,311.0,7_57_28_9517
192,311.0,7_57_28_9550
193,312.0,7_57_28_9600
194,312.0,7_57_28_9634
195,313.0,7_57_29_9684
196,313.0,7_57_29_9717
197,313.0,7_57_29_9751
198,314.0,7_57_29_9801
199,315.0,7_57_29_9834
200,316.0,7_57_29_9884
201,316.0,7_57_29_9917
202,317.0,7_57_29_9967
203,317.0,7_57_29_10001
204,318.0,7_57_29_10034
205,318.0,7_57_29_10084
206,318.0,7_57_29_10117
207,318.0,7_57_29_10167
208,318.0,7_57_29_10201
209,318.0,7_57_29_10250
210,318.0,7_57_29_10284
211,318.0,7_57_29_10317
212,318.0,7_57_29_10368
213,317.0,7_57_29_10401
214,317.0,7_57_29_10450
215,316.0,7_57_29_10484
216,315.0,7_57_29_10534
217,314.0,7_57_29_10567
218,313.0,7_57_29_10601
219,313.0,7_57_29_10651
220,312.0,7_57_30_10684
221,312.0,7_57_30_10734
222,311.0,7_57_30_10768
223,311.0,7_57_30_10817
224,311.0,7_57_30_10851
225,311.0,7_57_30_10901
226,311.0,7_57_30_10934
227,311.0,7_57_30_10967
228,311.0,7_57_30_11017
229,312.0,7_57_30_11051
230,312.0,7_57_30_11101
231,312.0,7_57_30_11135
232,312.0,7_57_30_11184
233,313.0,7_57_30_11218
234,314.0,7_57_30_11251
235,315.0,7_57_30_11301
236,316.0,7_57_30_11334
237,316.0,7_57_30_11384
238,317.0,7_57_30_11417
239,318.0,7_57_30_11467
240,318.0,7_57_30_11501
241,318.0,7_57_30_11551
242,318.0,7_57_30_11584
243,318.0,7_57_30_11618
244,318.0,7_57_31_11668
245,318.0,7_57_31_11701
246,318.0,7_57_31_11751
247,317.0,7_57_31_11784
248,317.0,7_57_31_11835
249,317.0,7_57_31_11868
250,316.0,7_57_31_11901
251,316.0,7_57_31_11951
252,315.0,7_57_31_11984
253,314.0,7_57_31_12035
254,313.0,7_57_31_12068
255,313.0,7_57_31_12117
256,312.0,7_57_31_12151
257,311.0,7_57_31_12201
258,311.0,7_57_31_12234
259,311.0,7_57_31_12267
260,311.0,7_57_31_12317
261,311.0,7_57_31_12351
262,310.0,7_57_31_12401
263,311.0,7_57_31_12434
264,311.0,7_57_31_12483
265,311.0,7_57_31_12517
266,311.0,7_57_31_12551
267,311.0,7_57_31_12600
268,311.0,7_57_31_12634
269,312.0,7_57_32_12684
270,313.0,7_57_32_12717
271,314.0,7_57_32_12767
272,314.0,7_57_32_12801
273,315.0,7_57_32_12834
274,316.0,7_57_32_12884
275,316.0,7_57_32_12918
276,316.0,7_57_32_12968
277,316.0,7_57_32_13001
278,317.0,7_57_32_13050
279,316.0,7_57_32_13084
280,317.0,7_57_32_13117
281,316.0,7_57_32_13168
282,316.0,7_57_32_13201
283,316.0,7_57_32_13251
284,315.0,7_57_32_13284
285,315.0,7_57_32_13334
286,315.0,7_57_32_13368
287,314.0,7_57_32_13418
288,313.0,7_57_32_13451
289,312.0,7_57_32_13485
290,311.0,7_57_32_13534
291,311.0,7_57_32_13567
292,310.0,7_57_32_13617
293,309.0,7_57_32_13650
294,308.0,7_57_33_13701
295,307.0,7_57_33_13734
296,306.0,7_57_33_13768
297,307.0,7_57_33_13818
298,308.0,7_57_33_13851
299,308.0,7_57_33_13901
300,309.0,7_57_33_13934
301,309.0,7_57_33_13984
302,309.0,7_57_33_14017
303,310.0,7_57_33_14051
304,310.0,7_57_33_14100
305,311.0,7_57_33_14134
306,312.0,7_57_33_14184
307,312.0,7_57_33_14218
308,313.0,7_57_33_14268
309,312.0,7_57_33_14301
310,314.0,7_57_33_14351
311,314.0,7_57_33_14385
312,315.0,7_57_33_14418
313,316.0,7_57_33_14468
314,316.0,7_57_33_14501
315,316.0,7_57_33_14551
316,317.0,7_57_33_14584
317,316.0,7_57_33_14634
318,316.0,7_57_34_14668
319,316.0,7_57_34_14701
320,316.0,7_57_34_14751
321,316.0,7_57_34_14784
322,316.0,7_57_34_14834
323,316.0,7_57_34_14867
324,315.0,7_57_34_14917
325,314.0,7_57_34_14951
326,314.0,7_57_34_15001
327,314.0,7_57_34_15034
328,313.0,7_57_34_15067
329,313.0,7_57_34_15117
330,313.0,7_57_34_15151
331,313.0,7_57_34_15201
332,313.0,7_57_34_15234
333,313.0,7_57_34_15284
334,312.0,7_57_34_15317
335,313.0,7_57_34_15351
336,314.0,7_57_34_15401
337,314.0,7_57_34_15434
338,314.0,7_57_34_15484
339,313.0,7_57_34_15517
340,313.0,7_57_34_15567
341,314.0,7_57_34_15601
342,315.0,7_57_34_15634
343,316.0,7_57_35_15684
344,317.0,7_57_35_15718
345,316.0,7_57_35_15768
346,316.0,7_57_35_15801
347,316.0,7_57_35_15851
348,316.0,7_57_35_15885
349,316.0,7_57_35_15918
350,316.0,7_57_35_15968
351,316.0,7_57_35_16000
352,317.0,7_57_35_16051
353,317.0,7_57_35_16084
354,317.0,7_57_35_16134
355,316.0,7_57_35_16168
356,316.0,7_57_35_16218
357,315.0,7_57_35_16251
358,314.0,7_57_35_16284
359,314.0,7_57_35_16334
360,312.0,7_57_35_16367
361,311.0,7_57_35_16417
362,310.0,7_57_35_16451
363,309.0,7_57_35_16501
364,308.0,7_57_35_16534
365,307.0,7_57_35_16568
366,307.0,7_57_35_16617
367,307.0,7_57_35_16651
368,308.0,7_57_36_16700
369,308.0,7_57_36_16735
370,309.0,7_57_36_16784
371,308.0,7_57_36_16817
372,309.0,7_57_36_16851
373,308.0,7_57_36_16901
374,308.0,7_57_36_16935
375,309.0,7_57_36_16984
376,309.0,7_57_36_17018
377,310.0,7_57_36_17067
378,311.0,7_57_36_17101
379,311.0,7_57_36_17151
380,312.0,7_57_36_17184
381,313.0,7_57_36_17218
382,313.0,7_57_36_17267
383,314.0,7_57_36_17301
384,315.0,7_57_36_17350
385,315.0,7_57_36_17385
386,316.0,7_57_36_17434
387,316.0,7_57_36_17467
388,316.0,7_57_36_17501
389,316.0,7_57_36_17551
390,316.0,7_57_36_17585
391,316.0,7_57_36_17634
392,315.0,7_57_37_17668
393,315.0,7_57_37_17718
394,315.0,7_57_37_17751
395,314.0,7_57_37_17784
396,314.0,7_57_37_17834
397,313.0,7_57_37_17868
398,312.0,7_57_37_17918
399,311.0,7_57_37_17951
400,311.0,7_57_37_18001
401,311.0,7_57_37_18034
402,309.0,7_57_37_18085
403,309.0,7_57_37_18118
404,308.0,7_57_37_18151
405,307.0,7_57_37_18200
406,307.0,7_57_37_18234
407,307.0,7_57_37_18285
408,307.0,7_57_37_18318
409,307.0,7_57_37_18368
410,308.0,7_57_37_18401
411,308.0,7_57_37_18434
412,309.0,7_57_37_18484
413,309.0,7_57_37_18518
414,310.0,7_57_37_18568
415,310.0,7_57_37_18602
416,310.0,7_57_37_18651
417,311.0,7_57_38_18684
418,311.0,7_57_38_18718
419,312.0,7_57_38_18768
420,313.0,7_57_38_18801
421,314.0,7_57_38_18851
422,314.0,7_57_38_18885
423,314.0,7_57_38_18934
424,315.0,7_57_38_18968
425,315.0,7_57_38_19001
426,315.0,7_57_38_19051
427,315.0,7_57_38_19084
428,315.0,7_57_38_19135
429,314.0,7_57_38_19168
430,311.0,7_57_38_19218
431,311.0,7_57_38_19251
432,312.0,7_57_38_19285
433,312.0,7_57_38_19335
434,312.0,7_57_38_19368
435,312.0,7_57_38_19417
436,311.0,7_57_38_19451
437,310.0,7_57_38_19501
438,310.0,7_57_38_19535
439,309.0,7_57_38_19584
440,308.0,7_57_38_19618
441,308.0,7_57_38_19651
442,306.0,7_57_39_19701
443,306.0,7_57_39_19735
444,306.0,7_57_39_19784
445,306.0,7_57_39_19818
446,305.0,7_57_39_19867
447,305.0,7_57_39_19901
448,306.0,7_57_39_19935
449,306.0,7_57_39_19985
450,306.0,7_57_39_20018
451,306.0,7_57_39_20068
452,307.0,7_57_39_20101
453,308.0,7_57_39_20151
454,309.0,7_57_39_20185
455,309.0,7_57_39_20234
456,310.0,7_57_39_20268
457,310.0,7_57_39_20301
458,311.0,7_57_39_20351
459,312.0,7_57_39_20384
460,312.0,7_57_39_20435
461,312.0,7_57_39_20467
462,312.0,7_57_39_20518
463,312.0,7_57_39_20551
464,311.0,7_57_39_20585
465,311.0,7_57_39_20634
466,311.0,7_57_40_20668
467,311.0,7_57_40_20718
468,310.0,7_57_40_20752
469,310.0,7_57_40_20801
470,310.0,7_57_40_20835
471,309.0,7_57_40_20868
472,308.0,7_57_40_20917
473,306.0,7_57_40_20951
474,305.0,7_57_40_21001
475,305.0,7_57_40_21034
476,304.0,7_57_40_21085
477,303.0,7_57_40_21117
478,302.0,7_57_40_21168
479,302.0,7_57_40_21201
480,302.0,7_57_40_21234
481,302.0,7_57_40_21563
482,302.0,7_57_40_21580
483,302.0,7_57_40_21597
484,301.0,7_57_40_21614
485,302.0,7_57_40_21630
486,302.0,7_57_40_21646
487,302.0,7_57_41_21663
488,302.0,7_57_41_21680
489,302.0,7_57_41_21697
490,303.0,7_57_41_21713
491,304.0,7_57_41_21730
492,305.0,7_57_41_21747
493,306.0,7_57_41_21763
494,306.0,7_57_41_21813
495,307.0,7_57_41_21847
496,307.0,7_57_41_21897
497,308.0,7_57_41_21930
498,308.0,7_57_41_21980
499,308.0,7_57_41_22014
500,308.0,7_57_41_22047
501,308.0,7_57_41_22096
502,308.0,7_57_41_22130
503,308.0,7_57_41_22181
504,307.0,7_57_41_22213
505,307.0,7_57_41_22264
506,307.0,7_57_41_22296
507,307.0,7_57_41_22330
508,307.0,7_57_41_22380
509,305.0,7_57_41_22414
510,304.0,7_57_41_22464
511,303.0,7_57_41_22497
512,303.0,7_57_41_22547
513,302.0,7_57_41_22580
514,301.0,7_57_41_22613
515,301.0,7_57_42_22664
516,300.0,7_57_42_22697
517,300.0,7_57_42_22747
518,300.0,7_57_42_22780
519,301.0,7_57_42_22830
520,301.0,7_57_42_22863
521,301.0,7_57_42_22897
522,301.0,7_57_42_22947
523,302.0,7_57_42_22980
524,302.0,7_57_42_23030
525,302.0,7_57_42_23064
526,302.0,7_57_42_23113
527,303.0,7_57_42_23147
528,304.0,7_57_42_23197
529,305.0,7_57_42_23231
530,306.0,7_57_42_23264
531,306.0,7_57_42_23313
532,307.0,7_57_42_23347
533,308.0,7_57_42_23397
534,308.0,7_57_42_23431
535,308.0,7_57_42_23480
536,309.0,7_57_42_23514
537,309.0,7_57_42_23547
538,309.0,7_57_42_23597
539,309.0,7_57_42_23630
540,308.0,7_57_43_23681
541,308.0,7_57_43_23714
542,308.0,7_57_43_23763
543,307.0,7_57_43_23797
544,307.0,7_57_43_23831
545,307.0,7_57_43_23880
546,306.0,7_57_43_23914
547,304.0,7_57_43_23964
548,304.0,7_57_43_23997
549,303.0,7_57_43_24047
550,303.0,7_57_43_24080
551,302.0,7_57_43_24131
552,302.0,7_57_43_24163
553,301.0,7_57_43_24197
554,301.0,7_57_43_24247
555,301.0,7_57_43_24281
556,301.0,7_57_43_24330
557,301.0,7_57_43_24364
558,301.0,7_57_43_24414
559,301.0,7_57_43_24447
560,302.0,7_57_43_24480
561,302.0,7_57_43_24530
562,302.0,7_57_43_24564
563,303.0,7_57_43_24613
564,303.0,7_57_43_24647
565,304.0,7_57_44_24697
566,305.0,7_57_44_24730
567,306.0,7_57_44_24780
568,306.0,7_57_44_24814
569,307.0,7_57_44_24847
570,307.0,7_57_44_24897
571,307.0,7_57_44_24931
572,308.0,7_57_44_24980
573,308.0,7_57_44_25013
574,308.0,7_57_44_25064
575,308.0,7_57_44_25097
576,309.0,7_57_44_25130
577,308.0,7_57_44_25180
578,308.0,7_57_44_25214
579,308.0,7_57_44_25264
580,308.0,7_57_44_25297
581,308.0,7_57_44_25347
582,307.0,7_57_44_25380
583,306.0,7_57_44_25413
584,305.0,7_57_44_25464
585,304.0,7_57_44_25497
586,304.0,7_57_44_25548
587,303.0,7_57_44_25580
588,302.0,7_57_44_25631
589,302.0,7_57_45_25663
590,301.0,7_57_45_25714
591,301.0,7_57_45_25747
592,301.0,7_57_45_25781
593,301.0,7_57_45_25830
594,301.0,7_57_45_25863
595,302.0,7_57_45_25914
596,302.0,7_57_45_25947
597,302.0,7_57_45_25997
598,302.0,7_57_45_26030
599,303.0,7_57_45_26064
600,303.0,7_57_45_26114
601,303.0,7_57_45_26147
602,304.0,7_57_45_26197
603,306.0,7_57_45_26230
604,306.0,7_57_45_26281
605,307.0,7_57_45_26313
606,308.0,7_57_45_26347
607,309.0,7_57_45_26397
608,309.0,7_57_45_26431
609,309.0,7_57_45_26480
610,310.0,7_57_45_26514
611,310.0,7_57_45_26564
612,310.0,7_57_45_26597
613,310.0,7_57_45_26648
614,310.0,7_57_46_26680
615,310.0,7_57_46_26713
616,309.0,7_57_46_26763
617,309.0,7_57_46_26797
618,308.0,7_57_46_26847
619,308.0,7_57_46_26880
620,307.0,7_57_46_26931
621,306.0,7_57_46_26964
622,305.0,7_57_46_26998
623,304.0,7_57_46_27047
624,304.0,7_57_46_27081
625,302.0,7_57_46_27130
626,302.0,7_57_46_27164
627,302.0,7_57_46_27214
628,302.0,7_57_46_27247
629,301.0,7_57_46_27280
630,302.0,7_57_46_27331
631,301.0,7_57_46_27363
632,302.0,7_57_46_27414
633,302.0,7_57_46_27447
634,302.0,7_57_46_27497
635,303.0,7_57_46_27531
636,303.0,7_57_46_27580
637,303.0,7_57_46_27614
638,304.0,7_57_46_27647
639,305.0,7_57_47_27697
640,306.0,7_57_47_27731
641,307.0,7_57_47_27780
642,307.0,7_57_47_27814
643,307.0,7_57_47_27864
644,308.0,7_57_47_27897
645,308.0,7_57_47_27931
646,309.0,7_57_47_27980
647,309.0,7_57_47_28014
648,309.0,7_57_47_28064
649,309.0,7_57_47_28097
650,310.0,7_57_47_28147
651,309.0,7_57_47_28180
652,310.0,7_57_47_28214
653,309.0,7_57_47_28264
654,310.0,7_57_47_28297
655,310.0,7_57_47_28347
656,309.0,7_57_47_28380
657,309.0,7_57_47_28431
658,307.0,7_57_47_28463
659,306.0,7_57_47_28498
660,305.0,7_57_47_28547
661,305.0,7_57_47_28580
662,304.0,7_57_47_28630
663,303.0,7_57_48_28664
664,303.0,7_57_48_28714
665,302.0,7_57_48_28747
666,303.0,7_57_48_28797
667,303.0,7_57_48_28831
668,303.0,7_57_48_28864
669,303.0,7_57_48_28914
670,304.0,7_57_48_28947
671,304.0,7_57_48_28997
672,304.0,7_57_48_29030
673,305.0,7_57_48_29080
674,305.0,7_57_48_29114
675,305.0,7_57_48_29147
676,306.0,7_57_48_29197
677,307.0,7_57_48_29230
678,307.0,7_57_48_29280
679,308.0,7_57_48_29314
680,309.0,7_57_48_29364
681,310.0,7_57_48_29397
682,311.0,7_57_48_29431
683,311.0,7_57_48_29481
684,311.0,7_57_48_29514
685,312.0,7_57_48_29564
686,311.0,7_57_48_29597
687,311.0,7_57_48_29648
688,311.0,7_57_49_29681
689,311.0,7_57_49_29730
690,310.0,7_57_49_29764
691,310.0,7_57_49_29797
692,310.0,7_57_49_29847
693,310.0,7_57_49_29880
694,310.0,7_57_49_29931
695,309.0,7_57_49_29964
696,308.0,7_57_49_30014
697,307.0,7_57_49_30047
698,306.0,7_57_49_30081
699,306.0,7_57_49_30130
700,305.0,7_57_49_30164
701,305.0,7_57_49_30214
702,304.0,7_57_49_30247
703,304.0,7_57_49_30298
704,304.0,7_57_49_30331
705,304.0,7_57_49_30381
706,304.0,7_57_49_30414
707,304.0,7_57_49_30447
708,304.0,7_57_49_30497
709,304.0,7_57_49_30531
710,305.0,7_57_49_30580
711,305.0,7_57_49_30614
712,305.0,7_57_50_30664
713,305.0,7_57_50_30697
714,307.0,7_57_50_30730
715,307.0,7_57_50_30780
716,309.0,7_57_50_30814
717,309.0,7_57_50_30864
718,310.0,7_57_50_30898
719,311.0,7_57_50_30948
720,311.0,7_57_50_30981
721,312.0,7_57_50_31014
722,312.0,7_57_50_31064
723,312.0,7_57_50_31097
724,313.0,7_57_50_31148
725,313.0,7_57_50_31180
726,312.0,7_57_50_31231
727,311.0,7_57_50_31264
728,311.0,7_57_50_31321
729,310.0,7_57_50_31354
730,309.0,7_57_50_31388
731,309.0,7_57_50_31421
732,309.0,7_57_50_31471
733,308.0,7_57_50_31503
734,307.0,7_57_50_31554
735,306.0,7_57_50_31587
736,306.0,7_57_50_31637
737,305.0,7_57_51_31671
738,304.0,7_57_51_31704
739,304.0,7_57_51_31754
740,303.0,7_57_51_31787
741,303.0,7_57_51_31837
742,304.0,7_57_51_31870
743,304.0,7_57_51_31921
744,304.0,7_57_51_31954
745,304.0,7_57_51_32004
746,304.0,7_57_51_32038
747,304.0,7_57_51_32070
748,304.0,7_57_51_32121
749,304.0,7_57_51_32154
750,304.0,7_57_51_32204
751,304.0,7_57_51_32237
752,305.0,7_57_51_32287
753,306.0,7_57_51_32321
754,307.0,7_57_51_32354
755,308.0,7_57_51_32404
756,309.0,7_57_51_32438
757,310.0,7_57_51_32488
758,310.0,7_57_51_32521
759,310.0,7_57_51_32571
760,310.0,7_57_51_32604
761,310.0,7_57_51_32637
762,311.0,7_57_52_32688
763,311.0,7_57_52_32720
764,310.0,7_57_52_32770
765,310.0,7_57_52_32804
766,310.0,7_57_52_32854
767,309.0,7_57_52_32887
768,308.0,7_57_52_32921
769,308.0,7_57_52_32970
770,308.0,7_57_52_33004
771,307.0,7_57_52_33054
772,306.0,7_57_52_33087
773,306.0,7_57_52_33138
774,307.0,7_57_52_33171
775,307.0,7_57_52_33221
776,306.0,7_57_52_33254
777,305.0,7_57_52_33287
778,305.0,7_57_52_33337
779,304.0,7_57_52_33371
780,304.0,7_57_52_33421
781,304.0,7_57_52_33454
782,306.0,7_57_52_33504
783,306.0,7_57_52_33537
784,305.0,7_57_52_33571
785,304.0,7_57_52_33621
786,304.0,7_57_52_33654
787,303.0,7_57_53_33704
788,303.0,7_57_53_33737
789,304.0,7_57_53_33787
790,305.0,7_57_53_33821
791,306.0,7_57_53_33870
792,307.0,7_57_53_33904
793,308.0,7_57_53_33937
794,308.0,7_57_53_33988
795,309.0,7_57_53_34020
796,309.0,7_57_53_34071
797,310.0,7_57_53_34104
798,310.0,7_57_53_34154
799,310.0,7_57_53_34188
800,311.0,7_57_53_34221
801,311.0,7_57_53_34271
802,311.0,7_57_53_34304
803,310.0,7_57_53_34354
804,310.0,7_57_53_34387
805,310.0,7_57_53_34438
806,310.0,7_57_53_34470
807,309.0,7_57_53_34504
808,309.0,7_57_53_34554
809,309.0,7_57_53_34587
810,308.0,7_57_53_34637
811,307.0,7_57_54_34671
