position,GSR_Reading,Time_Stamp
170,711.0,9_25_52_4206
171,624.0,9_25_52_4222
172,462.0,9_25_52_4239
173,232.0,9_25_52_4255
174,198.0,9_25_52_4272
175,302.0,9_25_52_4289
176,476.0,9_25_52_4305
177,696.0,9_25_52_4323
178,702.0,9_25_52_4338
179,574.0,9_25_52_4355
180,406.0,9_25_52_4372
181,202.0,9_25_52_4389
182,208.0,9_25_52_4405
183,358.0,9_25_52_4422
184,528.0,9_25_52_4439
185,723.0,9_25_52_4455
186,684.0,9_25_52_4472
187,523.0,9_25_52_4489
188,320.0,9_25_52_4505
189,170.0,9_25_52_4523
190,241.0,9_25_52_4539
191,405.0,9_25_52_4556
192,622.0,9_25_52_4572
193,716.0,9_25_52_4589
194,628.0,9_25_52_4606
195,473.0,9_25_52_4623
196,242.0,9_25_52_4638
197,191.0,9_25_52_4655
198,290.0,9_25_52_4673
199,457.0,9_25_52_4703
200,682.0,9_25_52_4720
201,701.0,9_25_52_4736
202,586.0,9_25_52_4753
203,415.0,9_25_52_4769
204,201.0,9_25_52_4787
205,203.0,9_25_52_4803
206,340.0,9_25_52_4819
207,508.0,9_25_52_4836
208,711.0,9_25_52_4853
209,684.0,9_25_52_4870
210,532.0,9_25_52_4886
211,345.0,9_25_52_4903
212,173.0,9_25_52_4920
213,226.0,9_25_52_4936
214,390.0,9_25_53_4953
215,601.0,9_25_53_4969
216,722.0,9_25_53_4986
217,641.0,9_25_53_5003
218,479.0,9_25_53_5019
219,257.0,9_25_53_5036
220,189.0,9_25_53_5053
221,278.0,9_25_53_5069
222,441.0,9_25_53_5086
223,667.0,9_25_53_5102
224,702.0,9_25_53_5120
225,595.0,9_25_53_5136
226,424.0,9_25_53_5153
227,203.0,9_25_53_5169
228,199.0,9_25_53_5186
229,326.0,9_25_53_5203
230,496.0,9_25_53_5220
231,699.0,9_25_53_5236
232,692.0,9_25_53_5252
233,540.0,9_25_53_5273
234,366.0,9_25_53_5315
235,175.0,9_25_53_5331
236,218.0,9_25_53_5348
237,377.0,9_25_53_5364
238,575.0,9_25_53_5381
239,723.0,9_25_53_5398
240,655.0,9_25_53_5414
241,490.0,9_25_53_5432
242,273.0,9_25_53_5448
243,178.0,9_25_53_5465
244,269.0,9_25_53_5481
245,428.0,9_25_53_5498
246,654.0,9_25_53_5515
247,700.0,9_25_53_5531
248,602.0,9_25_53_5548
249,438.0,9_25_53_5565
250,213.0,9_25_53_5581
251,194.0,9_25_53_5598
252,310.0,9_25_53_5614
253,480.0,9_25_53_5631
254,692.0,9_25_53_5648
255,689.0,9_25_53_5664
256,549.0,9_25_53_5682
257,381.0,9_25_53_5697
258,177.0,9_25_53_5714
259,212.0,9_25_53_5732
260,363.0,9_25_53_5748
261,550.0,9_25_53_5764
262,717.0,9_25_53_5781
263,660.0,9_25_53_5798
264,498.0,9_25_53_5814
265,287.0,9_25_53_5831
266,167.0,9_25_53_5847
267,251.0,9_25_53_5864
268,414.0,9_25_53_5881
269,636.0,9_25_53_5898
270,699.0,9_25_53_5915
271,606.0,9_25_53_5931
272,444.0,9_25_54_5948
273,216.0,9_25_54_5964
274,186.0,9_25_54_5981
275,294.0,9_25_54_5998
276,464.0,9_25_54_6015
277,680.0,9_25_54_6031
278,686.0,9_25_54_6048
279,559.0,9_25_54_6065
280,386.0,9_25_54_6081
281,182.0,9_25_54_6098
282,195.0,9_25_54_6114
283,346.0,9_25_54_6131
284,521.0,9_25_54_6148
285,706.0,9_25_54_6164
286,662.0,9_25_54_6181
287,504.0,9_25_54_6198
288,303.0,9_25_54_6214
289,158.0,9_25_54_6231
290,226.0,9_25_54_6248
291,393.0,9_25_54_6265
292,611.0,9_25_54_6281
293,703.0,9_25_54_6298
294,610.0,9_25_54_6315
295,450.0,9_25_54_6331
296,225.0,9_25_54_6348
297,179.0,9_25_54_6364
298,281.0,9_25_54_6381
299,448.0,9_25_54_6398
300,664.0,9_25_54_6415
301,686.0,9_25_54_6431
302,567.0,9_25_54_6447
303,397.0,9_25_54_6464
304,183.0,9_25_54_6481
305,189.0,9_25_54_6498
306,330.0,9_25_54_6514
307,500.0,9_25_54_6531
308,699.0,9_25_54_6548
309,665.0,9_25_54_6564
310,512.0,9_25_54_6581
311,324.0,9_25_54_6598
312,158.0,9_25_54_6615
313,218.0,9_25_54_6631
314,381.0,9_25_54_6648
315,590.0,9_25_54_6664
316,705.0,9_25_54_6681
317,622.0,9_25_54_6697
318,461.0,9_25_54_6714
319,236.0,9_25_54_6731
320,171.0,9_25_54_6748
321,269.0,9_25_54_6764
322,432.0,9_25_54_6781
323,656.0,9_25_54_6798
324,685.0,9_25_54_6814
325,575.0,9_25_54_6831
326,408.0,9_25_54_6848
327,188.0,9_25_54_6864
328,185.0,9_25_54_6881
329,312.0,9_25_54_6898
330,486.0,9_25_54_6914
331,690.0,9_25_54_6931
332,674.0,9_25_55_6948
333,522.0,9_25_55_6964
334,343.0,9_25_55_6981
335,159.0,9_25_55_6998
336,209.0,9_25_55_7015
337,367.0,9_25_55_7032
338,567.0,9_25_55_7048
339,705.0,9_25_55_7065
340,637.0,9_25_55_7081
341,475.0,9_25_55_7098
342,253.0,9_25_55_7114
343,165.0,9_25_55_7131
344,257.0,9_25_55_7148
345,420.0,9_25_55_7165
346,647.0,9_25_55_7182
347,686.0,9_25_55_7197
348,584.0,9_25_55_7214
349,419.0,9_25_55_7231
350,199.0,9_25_55_7248
351,183.0,9_25_55_7265
352,302.0,9_25_55_7281
353,471.0,9_25_55_7298
354,680.0,9_25_55_7315
355,679.0,9_25_55_7332
356,535.0,9_25_55_7348
357,368.0,9_25_55_7365
358,163.0,9_25_55_7381
359,201.0,9_25_55_7398
360,356.0,9_25_55_7414
361,546.0,9_25_55_7431
362,706.0,9_25_55_7447
363,645.0,9_25_55_7464
364,483.0,9_25_55_7481
365,274.0,9_25_55_7497
366,162.0,9_25_55_7514
367,245.0,9_25_55_7531
368,405.0,9_25_55_7547
369,629.0,9_25_55_7564
370,693.0,9_25_55_7581
371,595.0,9_25_55_7598
372,430.0,9_25_55_7614
373,205.0,9_25_55_7631
374,177.0,9_25_55_7648
375,293.0,9_25_55_7665
376,460.0,9_25_55_7681
377,673.0,9_25_55_7698
378,679.0,9_25_55_7715
379,549.0,9_25_55_7731
380,379.0,9_25_55_7748
381,171.0,9_25_55_7765
382,192.0,9_25_55_7782
383,344.0,9_25_55_7798
384,523.0,9_25_55_7815
385,704.0,9_25_55_7831
386,651.0,9_25_55_7848
387,495.0,9_25_55_7865
388,291.0,9_25_55_7882
389,158.0,9_25_55_7898
390,228.0,9_25_55_7915
391,388.0,9_25_55_7931
392,609.0,9_25_56_7948
393,695.0,9_25_56_7965
394,604.0,9_25_56_7981
395,442.0,9_25_56_7998
396,212.0,9_25_56_8015
397,174.0,9_25_56_8031
398,278.0,9_25_56_8048
399,446.0,9_25_56_8065
400,661.0,9_25_56_8082
401,676.0,9_25_56_8097
402,556.0,9_25_56_8114
403,390.0,9_25_56_8131
404,182.0,9_25_56_8148
405,183.0,9_25_56_8164
406,327.0,9_25_56_8181
407,496.0,9_25_56_8198
408,698.0,9_25_56_8215
409,661.0,9_25_56_8231
410,503.0,9_25_56_8248
411,308.0,9_25_56_8265
412,152.0,9_25_56_8281
413,215.0,9_25_56_8298
414,378.0,9_25_56_8315
415,587.0,9_25_56_8332
416,694.0,9_25_56_8348
417,614.0,9_25_56_8365
418,455.0,9_25_56_8381
419,225.0,9_25_56_8398
420,164.0,9_25_56_8415
421,262.0,9_25_56_8431
422,431.0,9_25_56_8448
423,651.0,9_25_56_8465
424,677.0,9_25_56_8481
425,562.0,9_25_56_8498
426,397.0,9_25_56_8514
427,183.0,9_25_56_8531
428,175.0,9_25_56_8548
429,310.0,9_25_56_8564
430,476.0,9_25_56_8581
431,681.0,9_25_56_8598
432,666.0,9_25_56_8615
433,508.0,9_25_56_8631
434,330.0,9_25_56_8648
435,146.0,9_25_56_8665
436,199.0,9_25_56_8681
437,360.0,9_25_56_8697
438,563.0,9_25_56_8714
439,693.0,9_25_56_8731
440,622.0,9_25_56_8748
441,463.0,9_25_56_8764
442,240.0,9_25_56_8781
443,157.0,9_25_56_8798
444,246.0,9_25_56_8814
445,409.0,9_25_56_8831
446,638.0,9_25_56_8848
447,679.0,9_25_56_8864
448,569.0,9_25_56_8882
449,403.0,9_25_56_8898
450,183.0,9_25_56_8914
451,172.0,9_25_56_8931
452,294.0,9_25_57_8948
453,460.0,9_25_57_8965
454,665.0,9_25_57_8982
455,664.0,9_25_57_8998
456,520.0,9_25_57_9014
457,352.0,9_25_57_9031
458,146.0,9_25_57_9048
459,187.0,9_25_57_9065
460,344.0,9_25_57_9081
461,540.0,9_25_57_9098
462,692.0,9_25_57_9115
463,628.0,9_25_57_9131
464,466.0,9_25_57_9147
465,255.0,9_25_57_9164
466,152.0,9_25_57_9181
467,233.0,9_25_57_9198
468,391.0,9_25_57_9214
469,617.0,9_25_57_9231
470,678.0,9_25_57_9248
471,583.0,9_25_57_9265
472,415.0,9_25_57_9281
473,190.0,9_25_57_9298
474,166.0,9_25_57_9314
475,282.0,9_25_57_9331
476,449.0,9_25_57_9348
477,659.0,9_25_57_9365
478,666.0,9_25_57_9381
479,535.0,9_25_57_9398
480,367.0,9_25_57_9415
481,161.0,9_25_57_9432
482,177.0,9_25_57_9448
483,331.0,9_25_57_9465
484,512.0,9_25_57_9481
485,696.0,9_25_57_9498
486,641.0,9_25_57_9514
487,480.0,9_25_57_9531
488,276.0,9_25_57_9548
489,145.0,9_25_57_9564
490,220.0,9_25_57_9581
491,380.0,9_25_57_9598
492,600.0,9_25_57_9614
493,681.0,9_25_57_9631
494,593.0,9_25_57_9648
495,431.0,9_25_57_9664
496,199.0,9_25_57_9681
497,162.0,9_25_57_9702
498,270.0,9_25_57_9718
499,440.0,9_25_57_9735
500,657.0,9_25_57_9752
501,668.0,9_25_57_9769
502,540.0,9_25_57_9785
503,378.0,9_25_57_9801
504,172.0,9_25_57_9818
505,174.0,9_25_57_9835
506,320.0,9_25_57_9852
507,485.0,9_25_57_9869
508,689.0,9_25_57_9885
509,652.0,9_25_57_9902
510,494.0,9_25_57_9919
511,296.0,9_25_57_9935
512,140.0,9_25_58_9952
513,208.0,9_25_58_9969
514,370.0,9_25_58_9985
515,581.0,9_25_58_10002
516,683.0,9_25_58_10019
517,601.0,9_25_58_10035
518,447.0,9_25_58_10052
519,217.0,9_25_58_10069
520,157.0,9_25_58_10085
521,255.0,9_25_58_10102
522,424.0,9_25_58_10119
523,648.0,9_25_58_10135
524,670.0,9_25_58_10152
525,557.0,9_25_58_10169
526,388.0,9_25_58_10185
527,175.0,9_25_58_10202
528,174.0,9_25_58_10218
529,305.0,9_25_58_10235
530,474.0,9_25_58_10252
531,675.0,9_25_58_10268
532,660.0,9_25_58_10286
533,507.0,9_25_58_10321
534,324.0,9_25_58_10338
535,142.0,9_25_58_10354
536,198.0,9_25_58_10370
537,360.0,9_25_58_10387
538,566.0,9_25_58_10404
539,695.0,9_25_58_10421
540,617.0,9_25_58_10437
541,456.0,9_25_58_10454
542,235.0,9_25_58_10471
543,161.0,9_25_58_10487
544,252.0,9_25_58_10504
545,416.0,9_25_58_10520
546,645.0,9_25_58_10537
547,678.0,9_25_58_10554
548,569.0,9_25_58_10571
549,397.0,9_25_58_10588
550,180.0,9_25_58_10604
