position,GSR_Reading,Time_Stamp
282,502.0,8_29_51_5800
283,502.0,8_29_51_5816
284,502.0,8_29_52_5833
285,502.0,8_29_52_5849
286,502.0,8_29_52_5866
287,501.0,8_29_52_5883
288,501.0,8_29_52_5900
289,502.0,8_29_52_5917
290,502.0,8_29_52_5933
291,502.0,8_29_52_5950
292,502.0,8_29_52_5967
293,502.0,8_29_52_5983
294,502.0,8_29_52_6000
295,502.0,8_29_52_6017
296,502.0,8_29_52_6033
297,503.0,8_29_52_6050
298,502.0,8_29_52_6067
299,502.0,8_29_52_6084
300,502.0,8_29_52_6100
301,502.0,8_29_52_6117
302,501.0,8_29_52_6133
303,502.0,8_29_52_6150
304,502.0,8_29_52_6167
305,503.0,8_29_52_6183
306,502.0,8_29_52_6205
307,502.0,8_29_52_6222
308,502.0,8_29_52_6239
309,502.0,8_29_52_6255
310,502.0,8_29_52_6272
311,501.0,8_29_52_6288
312,502.0,8_29_52_6306
313,502.0,8_29_52_6322
314,502.0,8_29_52_6339
315,502.0,8_29_52_6355
316,502.0,8_29_52_6372
317,501.0,8_29_52_6389
318,501.0,8_29_52_6405
319,502.0,8_29_52_6422
320,502.0,8_29_52_6439
321,502.0,8_29_52_6455
322,502.0,8_29_52_6472
323,502.0,8_29_52_6489
324,502.0,8_29_52_6505
325,501.0,8_29_52_6522
326,501.0,8_29_52_6539
327,502.0,8_29_52_6555
328,502.0,8_29_52_6572
329,502.0,8_29_52_6589
330,502.0,8_29_52_6606
331,502.0,8_29_52_6622
332,502.0,8_29_52_6638
333,501.0,8_29_52_6656
334,502.0,8_29_52_6672
335,502.0,8_29_52_6689
336,502.0,8_29_52_6705
337,502.0,8_29_52_6722
338,502.0,8_29_52_6738
339,502.0,8_29_52_6756
340,502.0,8_29_52_6772
341,501.0,8_29_52_6789
342,502.0,8_29_52_6805
343,502.0,8_29_52_6822
344,502.0,8_29_53_6839
345,502.0,8_29_53_6856
346,502.0,8_29_53_6872
347,502.0,8_29_53_6889
348,501.0,8_29_53_6906
349,502.0,8_29_53_6922
350,502.0,8_29_53_6939
351,502.0,8_29_53_6955
352,502.0,8_29_53_6973
353,502.0,8_29_53_6989
354,502.0,8_29_53_7006
355,502.0,8_29_53_7023
356,501.0,8_29_53_7038
357,502.0,8_29_53_7056
358,501.0,8_29_53_7072
359,503.0,8_29_53_7088
360,502.0,8_29_53_7106
361,502.0,8_29_53_7122
362,502.0,8_29_53_7139
363,502.0,8_29_53_7156
364,501.0,8_29_53_7173
365,502.0,8_29_53_7188
366,502.0,8_29_53_7205
367,502.0,8_29_53_7222
368,502.0,8_29_53_7239
369,502.0,8_29_53_7255
370,502.0,8_29_53_7272
371,502.0,8_29_53_7288
372,501.0,8_29_53_7305
373,501.0,8_29_53_7322
374,502.0,8_29_53_7339
375,502.0,8_29_53_7356
376,502.0,8_29_53_7372
377,502.0,8_29_53_7389
378,502.0,8_29_53_7405
379,502.0,8_29_53_7422
380,501.0,8_29_53_7439
381,502.0,8_29_53_7456
382,502.0,8_29_53_7472
383,502.0,8_29_53_7489
384,502.0,8_29_53_7505
385,503.0,8_29_53_7522
386,501.0,8_29_53_7539
387,501.0,8_29_53_7555
388,502.0,8_29_53_7572
389,502.0,8_29_53_7589
390,502.0,8_29_53_7605
391,502.0,8_29_53_7622
392,502.0,8_29_53_7639
393,502.0,8_29_53_7656
394,502.0,8_29_53_7672
395,501.0,8_29_53_7689
396,502.0,8_29_53_7706
397,502.0,8_29_53_7722
398,502.0,8_29_53_7739
399,502.0,8_29_53_7755
400,502.0,8_29_53_7772
401,502.0,8_29_53_7789
402,501.0,8_29_53_7805
403,501.0,8_29_53_7822
404,501.0,8_29_54_7838
405,503.0,8_29_54_7855
406,502.0,8_29_54_7872
407,502.0,8_29_54_7889
408,502.0,8_29_54_7906
409,502.0,8_29_54_7922
410,501.0,8_29_54_7938
411,502.0,8_29_54_7955
412,502.0,8_29_54_7972
413,502.0,8_29_54_7988
414,502.0,8_29_54_8006
415,502.0,8_29_54_8022
416,502.0,8_29_54_8039
417,501.0,8_29_54_8056
418,501.0,8_29_54_8072
419,501.0,8_29_54_8089
420,502.0,8_29_54_8106
421,502.0,8_29_54_8122
422,502.0,8_29_54_8138
423,502.0,8_29_54_8155
424,502.0,8_29_54_8172
425,502.0,8_29_54_8189
426,501.0,8_29_54_8206
427,501.0,8_29_54_8222
428,503.0,8_29_54_8239
429,502.0,8_29_54_8256
430,502.0,8_29_54_8272
431,502.0,8_29_54_8288
432,502.0,8_29_54_8305
433,501.0,8_29_54_8322
434,502.0,8_29_54_8339
435,501.0,8_29_54_8356
436,503.0,8_29_54_8372
437,502.0,8_29_54_8389
438,502.0,8_29_54_8405
439,502.0,8_29_54_8422
440,501.0,8_29_54_8439
441,501.0,8_29_54_8456
442,502.0,8_29_54_8472
443,502.0,8_29_54_8489
444,502.0,8_29_54_8506
445,502.0,8_29_54_8523
446,502.0,8_29_54_8539
447,502.0,8_29_54_8556
448,501.0,8_29_54_8573
449,501.0,8_29_54_8588
450,502.0,8_29_54_8605
451,503.0,8_29_54_8622
452,503.0,8_29_54_8638
453,502.0,8_29_54_8655
454,502.0,8_29_54_8672
455,502.0,8_29_54_8688
456,502.0,8_29_54_8705
457,502.0,8_29_54_8722
458,502.0,8_29_54_8739
459,502.0,8_29_54_8756
460,502.0,8_29_54_8772
461,502.0,8_29_54_8788
462,502.0,8_29_54_8805
463,502.0,8_29_54_8822
464,501.0,8_29_55_8839
465,501.0,8_29_55_8855
466,502.0,8_29_55_8872
467,502.0,8_29_55_8889
468,502.0,8_29_55_8906
469,502.0,8_29_55_8922
470,502.0,8_29_55_8939
471,501.0,8_29_55_8955
472,501.0,8_29_55_8972
473,501.0,8_29_55_8989
474,502.0,8_29_55_9006
475,502.0,8_29_55_9022
476,502.0,8_29_55_9038
477,502.0,8_29_55_9055
478,502.0,8_29_55_9072
479,501.0,8_29_55_9089
480,501.0,8_29_55_9106
481,501.0,8_29_55_9122
482,503.0,8_29_55_9138
483,502.0,8_29_55_9155
484,502.0,8_29_55_9172
485,502.0,8_29_55_9198
486,501.0,8_29_55_9215
487,501.0,8_29_55_9232
488,501.0,8_29_55_9249
489,502.0,8_29_55_9265
490,502.0,8_29_55_9281
491,502.0,8_29_55_9298
492,502.0,8_29_55_9315
493,502.0,8_29_55_9332
494,502.0,8_29_55_9348
495,502.0,8_29_55_9365
496,501.0,8_29_55_9382
497,502.0,8_29_55_9398
498,502.0,8_29_55_9414
499,502.0,8_29_55_9432
500,502.0,8_29_55_9449
501,502.0,8_29_55_9465
502,502.0,8_29_55_9481
503,501.0,8_29_55_9498
504,502.0,8_29_55_9515
505,502.0,8_29_55_9531
506,502.0,8_29_55_9548
507,502.0,8_29_55_9565
508,503.0,8_29_55_9582
509,502.0,8_29_55_9598
510,501.0,8_29_55_9615
511,501.0,8_29_55_9632
512,502.0,8_29_55_9648
513,502.0,8_29_55_9665
514,503.0,8_29_55_9682
515,502.0,8_29_55_9699
516,503.0,8_29_55_9715
517,501.0,8_29_55_9732
518,502.0,8_29_55_9748
519,501.0,8_29_55_9765
520,502.0,8_29_55_9781
521,502.0,8_29_55_9798
522,502.0,8_29_55_9815
523,502.0,8_29_56_9832
524,502.0,8_29_56_9848
525,501.0,8_29_56_9865
526,501.0,8_29_56_9882
527,502.0,8_29_56_9899
528,502.0,8_29_56_9915
529,502.0,8_29_56_9932
530,502.0,8_29_56_9948
531,502.0,8_29_56_9965
532,502.0,8_29_56_9982
533,502.0,8_29_56_9999
534,502.0,8_29_56_10015
535,502.0,8_29_56_10032
536,502.0,8_29_56_10048
537,502.0,8_29_56_10065
538,502.0,8_29_56_10082
539,502.0,8_29_56_10098
540,501.0,8_29_56_10115
541,501.0,8_29_56_10132
542,502.0,8_29_56_10148
543,502.0,8_29_56_10165
544,502.0,8_29_56_10182
545,502.0,8_29_56_10198
546,502.0,8_29_56_10215
547,502.0,8_29_56_10232
548,502.0,8_29_56_10248
549,501.0,8_29_56_10265
550,502.0,8_29_56_10282
551,503.0,8_29_56_10298
552,503.0,8_29_56_10315
553,502.0,8_29_56_10332
554,502.0,8_29_56_10348
555,502.0,8_29_56_10365
556,501.0,8_29_56_10382
557,501.0,8_29_56_10399
558,502.0,8_29_56_10415
559,502.0,8_29_56_10431
560,502.0,8_29_56_10448
561,502.0,8_29_56_10465
562,502.0,8_29_56_10482
563,502.0,8_29_56_10498
564,501.0,8_29_56_10515
565,502.0,8_29_56_10531
566,502.0,8_29_56_10549
567,502.0,8_29_56_10566
568,502.0,8_29_56_10581
569,502.0,8_29_56_10598
570,502.0,8_29_56_10615
571,501.0,8_29_56_10632
572,501.0,8_29_56_10649
573,502.0,8_29_56_10666
574,502.0,8_29_56_10681
575,502.0,8_29_56_10698
576,502.0,8_29_56_10715
577,502.0,8_29_56_10731
578,502.0,8_29_56_10748
579,501.0,8_29_56_10765
580,502.0,8_29_56_10781
581,502.0,8_29_56_10798
582,502.0,8_29_56_10815
583,502.0,8_29_57_10832
584,502.0,8_29_57_10849
585,502.0,8_29_57_10865
586,502.0,8_29_57_10882
587,502.0,8_29_57_10898
588,502.0,8_29_57_10915
589,502.0,8_29_57_10932
590,502.0,8_29_57_10948
591,502.0,8_29_57_10965
