position,GSR_Reading,Time_Stamp
466,502.0,11_38_9_20203
467,503.0,11_38_9_20237
468,503.0,11_38_9_20287
469,502.0,11_38_9_20320
470,502.0,11_38_9_20370
471,501.0,11_38_9_20403
472,502.0,11_38_10_20454
473,502.0,11_38_10_20487
474,502.0,11_38_10_20537
475,502.0,11_38_10_20570
476,502.0,11_38_10_20620
477,502.0,11_38_10_20654
478,502.0,11_38_10_20704
479,502.0,11_38_10_20737
480,503.0,11_38_10_20770
481,503.0,11_38_10_20820
482,503.0,11_38_10_20853
483,502.0,11_38_10_20904
484,502.0,11_38_10_20937
485,502.0,11_38_10_20987
486,502.0,11_38_10_21021
487,502.0,11_38_10_21070
488,502.0,11_38_10_21104
489,502.0,11_38_10_21154
490,502.0,11_38_10_21187
491,502.0,11_38_10_21237
492,502.0,11_38_10_21270
493,502.0,11_38_10_21303
494,502.0,11_38_10_21353
495,502.0,11_38_10_21387
496,502.0,11_38_11_21437
497,503.0,11_38_11_21471
498,503.0,11_38_11_21520
499,503.0,11_38_11_21554
500,503.0,11_38_11_21604
501,503.0,11_38_11_21638
502,503.0,11_38_11_21687
503,503.0,11_38_11_21720
504,503.0,11_38_11_21770
505,503.0,11_38_11_21804
506,502.0,11_38_11_21853
507,502.0,11_38_11_21887
508,502.0,11_38_11_21936
509,502.0,11_38_11_21971
510,502.0,11_38_11_22004
511,502.0,11_38_11_22054
512,502.0,11_38_11_22087
513,503.0,11_38_11_22137
514,503.0,11_38_11_22170
515,503.0,11_38_11_22221
516,503.0,11_38_11_22254
517,503.0,11_38_11_22304
518,503.0,11_38_11_22337
519,503.0,11_38_11_22386
520,503.0,11_38_12_22420
521,502.0,11_38_12_22454
522,502.0,11_38_12_22503
523,502.0,11_38_12_22537
524,502.0,11_38_12_22587
525,502.0,11_38_12_22621
526,502.0,11_38_12_22670
527,502.0,11_38_12_22703
528,502.0,11_38_12_22754
529,502.0,11_38_12_22787
530,503.0,11_38_12_22837
531,502.0,11_38_12_22870
532,503.0,11_38_12_22921
533,502.0,11_38_12_22954
534,503.0,11_38_12_22987
535,503.0,11_38_12_23037
536,503.0,11_38_12_23071
537,502.0,11_38_12_23121
538,503.0,11_38_12_23154
539,503.0,11_38_12_23204
540,503.0,11_38_12_23237
541,503.0,11_38_12_23287
542,502.0,11_38_12_23321
543,502.0,11_38_12_23371
544,502.0,11_38_12_23404
545,502.0,11_38_13_23453
546,502.0,11_38_13_23487
547,502.0,11_38_13_23537
548,502.0,11_38_13_23571
549,502.0,11_38_13_23620
550,502.0,11_38_13_23654
551,503.0,11_38_13_23687
552,503.0,11_38_13_23737
553,503.0,11_38_13_23770
554,503.0,11_38_13_23820
555,503.0,11_38_13_23853
556,503.0,11_38_13_23903
557,502.0,11_38_13_23937
558,502.0,11_38_13_23987
559,502.0,11_38_13_24020
560,502.0,11_38_13_24071
561,502.0,11_38_13_24104
562,502.0,11_38_13_24154
563,502.0,11_38_13_24188
564,502.0,11_38_13_24237
565,502.0,11_38_13_24271
566,502.0,11_38_13_24304
567,503.0,11_38_13_24354
568,502.0,11_38_13_24404
569,502.0,11_38_14_24437
