position,GSR_Reading,Time_Stamp
587,190.0,16_49_51_23445
588,177.0,16_49_51_23479
589,160.0,16_49_51_23528
590,168.0,16_49_52_23562
591,156.0,16_49_52_23612
592,199.0,16_49_52_23645
593,254.0,16_49_52_23695
594,309.0,16_49_52_23729
595,366.0,16_49_52_23761
596,345.0,16_49_52_23812
597,424.0,16_49_52_23845
598,475.0,16_49_52_23895
599,507.0,16_49_52_23929
600,512.0,16_49_52_23962
601,520.0,16_49_52_24011
602,527.0,16_49_52_24045
603,556.0,16_49_52_24095
604,555.0,16_49_52_24128
605,534.0,16_49_52_24179
606,458.0,16_49_52_24212
607,404.0,16_49_52_24262
608,378.0,16_49_52_24295
609,320.0,16_49_52_24328
610,277.0,16_49_52_24378
611,239.0,16_49_52_24412
612,207.0,16_49_52_24462
613,188.0,16_49_52_24495
614,178.0,16_49_52_24545
615,183.0,16_49_53_24579
616,186.0,16_49_53_24628
617,166.0,16_49_53_24662
618,144.0,16_49_53_24695
619,136.0,16_49_53_24745
620,150.0,16_49_53_24779
621,180.0,16_49_53_24828
622,227.0,16_49_53_24862
623,281.0,16_49_53_24912
624,334.0,16_49_53_24945
625,383.0,16_49_53_24978
626,422.0,16_49_53_25028
627,459.0,16_49_53_25061
628,491.0,16_49_53_25111
629,510.0,16_49_53_25145
630,517.0,16_49_53_25195
631,515.0,16_49_53_25228
632,526.0,16_49_53_25262
633,537.0,16_49_53_25311
634,531.0,16_49_53_25345
635,509.0,16_49_53_25395
636,470.0,16_49_53_25429
637,420.0,16_49_53_25479
638,365.0,16_49_53_25511
639,307.0,16_49_54_25561
640,258.0,16_49_54_25595
641,224.0,16_49_54_25628
642,199.0,16_49_54_25678
643,184.0,16_49_54_25712
644,184.0,16_49_54_25761
645,180.0,16_49_54_25795
646,174.0,16_49_54_25828
647,156.0,16_49_54_25879
648,137.0,16_49_54_25912
649,140.0,16_49_54_25962
650,162.0,16_49_54_25995
651,199.0,16_49_54_26045
652,253.0,16_49_54_26079
653,306.0,16_49_54_26129
654,356.0,16_49_54_26162
655,400.0,16_49_54_26195
656,439.0,16_49_54_26245
657,476.0,16_49_54_26279
658,497.0,16_49_54_26329
659,513.0,16_49_54_26362
660,518.0,16_49_54_26411
661,510.0,16_49_54_26445
662,536.0,16_49_54_26496
663,544.0,16_49_54_26528
664,527.0,16_49_55_26579
665,494.0,16_49_55_26612
666,432.0,16_49_55_26645
667,373.0,16_49_55_26696
668,325.0,16_49_55_26729
669,277.0,16_49_55_26778
670,240.0,16_49_55_26811
671,213.0,16_49_55_26845
672,198.0,16_49_55_26895
673,183.0,16_49_55_26929
674,190.0,16_49_55_26978
675,178.0,16_49_55_27012
676,170.0,16_49_55_27062
677,158.0,16_49_55_27095
678,147.0,16_49_55_27128
679,119.0,16_49_55_27179
680,82.0,16_49_55_27211
681,81.0,16_49_55_27261
682,240.0,16_49_55_27295
683,140.0,16_49_55_27345
684,153.0,16_49_55_27378
685,191.0,16_49_55_27429
686,146.0,16_49_55_27462
687,385.0,16_49_55_27496
688,472.0,16_49_55_27545
689,347.0,16_49_56_27578
690,458.0,16_49_56_27629
691,393.0,16_49_56_27662
692,397.0,16_49_56_27712
693,397.0,16_49_56_27746
694,395.0,16_49_56_27779
695,379.0,16_49_56_27828
696,352.0,16_49_56_27861
697,318.0,16_49_56_27912
698,266.0,16_49_56_27945
699,227.0,16_49_56_27996
700,215.0,16_49_56_28029
701,193.0,16_49_56_28062
702,194.0,16_49_56_28112
703,192.0,16_49_56_28145
704,200.0,16_49_56_28196
705,207.0,16_49_56_28228
706,188.0,16_49_56_28279
707,176.0,16_49_56_28313
708,182.0,16_49_56_28346
709,188.0,16_49_56_28396
710,193.0,16_49_56_28428
711,84.0,16_49_56_28478
712,46.0,16_49_56_28512
713,34.0,16_49_57_28562
714,30.0,16_49_57_28596
715,29.0,16_49_57_28629
716,29.0,16_49_57_28679
717,29.0,16_49_57_28712
718,29.0,16_49_57_28762
719,39.0,16_49_57_28795
720,52.0,16_49_57_28845
721,62.0,16_49_57_28878
722,80.0,16_49_57_28929
723,103.0,16_49_57_28962
724,140.0,16_49_57_28995
725,179.0,16_49_57_29045
726,203.0,16_49_57_29079
727,228.0,16_49_57_29128
728,227.0,16_49_57_29162
729,210.0,16_49_57_29195
730,199.0,16_49_57_29245
731,177.0,16_49_57_29278
732,171.0,16_49_57_29328
733,160.0,16_49_57_29362
734,161.0,16_49_57_29412
735,171.0,16_49_57_29446
736,182.0,16_49_57_29495
737,197.0,16_49_57_29529
738,193.0,16_49_58_29578
739,179.0,16_49_58_29612
740,175.0,16_49_58_29646
741,182.0,16_49_58_29696
742,187.0,16_49_58_29729
743,81.0,16_49_58_29779
744,45.0,16_49_58_29812
745,34.0,16_49_58_29845
746,30.0,16_49_58_29895
747,29.0,16_49_58_29929
748,29.0,16_49_58_29978
749,28.0,16_49_58_30012
750,29.0,16_49_58_30062
751,34.0,16_49_58_30095
752,52.0,16_49_58_30145
753,72.0,16_49_58_30178
754,79.0,16_49_58_30212
755,99.0,16_49_58_30262
756,123.0,16_49_58_30296
757,200.0,16_49_58_30345
758,172.0,16_49_58_30378
759,264.0,16_49_58_30412
760,278.0,16_49_58_30462
761,285.0,16_49_58_30496
762,298.0,16_49_58_30545
763,275.0,16_49_59_30579
764,247.0,16_49_59_30629
765,218.0,16_49_59_30662
766,196.0,16_49_59_30712
767,184.0,16_49_59_30746
768,184.0,16_49_59_30778
769,184.0,16_49_59_30828
770,173.0,16_49_59_30862
771,150.0,16_49_59_30912
772,141.0,16_49_59_30947
773,150.0,16_49_59_30995
774,168.0,16_49_59_31029
775,176.0,16_49_59_31079
776,243.0,16_49_59_31112
777,294.0,16_49_59_31146
778,120.0,16_49_59_31195
779,463.0,16_49_59_31228
780,182.0,16_49_59_31278
781,366.0,16_49_59_31313
782,445.0,16_49_59_31362
783,480.0,16_49_59_31395
784,492.0,16_49_59_31429
785,504.0,16_49_59_31479
786,522.0,16_49_59_31512
787,538.0,16_50_0_31563
788,521.0,16_50_0_31595
789,491.0,16_50_0_31646
790,463.0,16_50_0_31679
791,403.0,16_50_0_31712
792,341.0,16_50_0_31762
793,289.0,16_50_0_31796
794,248.0,16_50_0_31845
795,222.0,16_50_0_31878
796,204.0,16_50_0_31929
797,172.0,16_50_0_31962
798,206.0,16_50_0_32012
799,187.0,16_50_0_32045
800,160.0,16_50_0_32078
801,143.0,16_50_0_32128
802,150.0,16_50_0_32162
803,165.0,16_50_0_32212
804,196.0,16_50_0_32245
805,236.0,16_50_0_32295
806,286.0,16_50_0_32329
807,336.0,16_50_0_32363
808,375.0,16_50_0_32412
809,407.0,16_50_0_32445
810,454.0,16_50_0_32496
811,470.0,16_50_0_32528
812,484.0,16_50_1_32578
813,558.0,16_50_1_32612
814,544.0,16_50_1_32645
815,551.0,16_50_1_32695
816,548.0,16_50_1_32729
817,498.0,16_50_1_32779
818,437.0,16_50_1_32812
819,373.0,16_50_1_32862
820,324.0,16_50_1_32895
821,277.0,16_50_1_32945
822,250.0,16_50_1_32979
823,230.0,16_50_1_33013
824,215.0,16_50_1_33062
825,208.0,16_50_1_33095
826,209.0,16_50_1_33146
827,181.0,16_50_1_33179
828,178.0,16_50_1_33228
829,166.0,16_50_1_33262
830,164.0,16_50_1_33312
831,179.0,16_50_1_33345
832,211.0,16_50_1_33380
833,252.0,16_50_1_33428
834,402.0,16_50_1_33462
835,379.0,16_50_1_33513
836,392.0,16_50_1_33545
837,415.0,16_50_2_33579
838,442.0,16_50_2_33630
839,461.0,16_50_2_33662
840,471.0,16_50_2_33713
841,494.0,16_50_2_33745
842,495.0,16_50_2_33795
843,503.0,16_50_2_33829
844,504.0,16_50_2_33879
845,486.0,16_50_2_33913
846,456.0,16_50_2_33946
847,417.0,16_50_2_33996
848,457.0,16_50_2_34029
849,357.0,16_50_2_34079
850,300.0,16_50_2_34112
851,270.0,16_50_2_34163
852,243.0,16_50_2_34195
853,233.0,16_50_2_34245
854,229.0,16_50_2_34279
855,242.0,16_50_2_34312
856,217.0,16_50_2_34362
857,192.0,16_50_2_34395
858,181.0,16_50_2_34446
859,181.0,16_50_2_34479
860,207.0,16_50_2_34529
861,245.0,16_50_3_34563
862,291.0,16_50_3_34595
863,334.0,16_50_3_34645
864,374.0,16_50_3_34679
865,410.0,16_50_3_34729
866,448.0,16_50_3_34762
867,472.0,16_50_3_34813
868,478.0,16_50_3_34845
869,548.0,16_50_3_34879
870,509.0,16_50_3_34929
871,503.0,16_50_3_34963
872,498.0,16_50_3_35013
873,475.0,16_50_3_35046
874,443.0,16_50_3_35096
875,397.0,16_50_3_35130
876,347.0,16_50_3_35179
877,296.0,16_50_3_35213
878,259.0,16_50_3_35246
879,238.0,16_50_3_35296
880,225.0,16_50_3_35329
881,215.0,16_50_3_35380
882,202.0,16_50_3_35413
883,160.0,16_50_3_35462
884,182.0,16_50_3_35495
885,171.0,16_50_3_35529
886,171.0,16_50_4_35579
887,182.0,16_50_4_35612
888,208.0,16_50_4_35662
889,249.0,16_50_4_35695
890,272.0,16_50_4_35746
891,335.0,16_50_4_35779
892,379.0,16_50_4_35813
893,412.0,16_50_4_35863
894,448.0,16_50_4_35896
895,471.0,16_50_4_35946
896,479.0,16_50_4_35979
897,515.0,16_50_4_36029
898,487.0,16_50_4_36062
899,487.0,16_50_4_36113
900,487.0,16_50_4_36148
901,462.0,16_50_4_36195
902,434.0,16_50_4_36229
903,392.0,16_50_4_36262
904,332.0,16_50_4_36312
905,301.0,16_50_4_36346
906,270.0,16_50_4_36396
907,246.0,16_50_4_36429
908,232.0,16_50_4_36479
909,222.0,16_50_4_36513
910,219.0,16_50_4_36545
911,217.0,16_50_5_36596
912,215.0,16_50_5_36629
913,197.0,16_50_5_36681
914,184.0,16_50_5_36712
915,188.0,16_50_5_36746
916,207.0,16_50_5_36796
917,241.0,16_50_5_36829
918,275.0,16_50_5_36879
919,324.0,16_50_5_36912
920,370.0,16_50_5_36962
921,410.0,16_50_5_36995
922,442.0,16_50_5_37045
923,462.0,16_50_5_37079
924,472.0,16_50_5_37129
925,447.0,16_50_5_37162
926,461.0,16_50_5_37196
927,482.0,16_50_5_37245
928,492.0,16_50_5_37279
929,485.0,16_50_5_37329
930,460.0,16_50_5_37362
931,416.0,16_50_5_37413
