position,GSR_Reading,Time_Stamp
187,541.0,16_48_30_9037
188,529.0,16_48_30_9087
189,506.0,16_48_30_9120
190,475.0,16_48_30_9170
191,435.0,16_48_30_9203
192,390.0,16_48_31_9237
193,344.0,16_48_31_9286
194,303.0,16_48_31_9320
195,269.0,16_48_31_9370
196,241.0,16_48_31_9404
197,220.0,16_48_31_9454
198,206.0,16_48_31_9487
199,199.0,16_48_31_9537
200,200.0,16_48_31_9570
201,195.0,16_48_31_9603
202,190.0,16_48_31_9653
203,168.0,16_48_31_9687
204,148.0,16_48_31_9736
205,137.0,16_48_31_9770
206,144.0,16_48_31_9820
207,163.0,16_48_31_9853
208,190.0,16_48_31_9904
209,227.0,16_48_31_9936
210,267.0,16_48_31_9970
211,307.0,16_48_31_10020
212,347.0,16_48_31_10053
213,379.0,16_48_31_10103
214,409.0,16_48_31_10136
215,437.0,16_48_31_10187
216,463.0,16_48_31_10220
217,484.0,16_48_32_10253
218,495.0,16_48_32_10303
219,503.0,16_48_32_10337
220,505.0,16_48_32_10387
221,524.0,16_48_32_10420
222,538.0,16_48_32_10470
223,542.0,16_48_32_10503
224,527.0,16_48_32_10536
225,505.0,16_48_32_10586
226,471.0,16_48_32_10620
227,430.0,16_48_32_10670
228,385.0,16_48_32_10704
229,340.0,16_48_32_10753
230,300.0,16_48_32_10787
231,267.0,16_48_32_10837
232,239.0,16_48_32_10870
233,218.0,16_48_32_10904
234,205.0,16_48_32_10953
235,199.0,16_48_32_10986
236,197.0,16_48_32_11036
237,196.0,16_48_32_11070
238,187.0,16_48_32_11120
239,164.0,16_48_32_11154
240,146.0,16_48_32_11187
241,140.0,16_48_33_11237
242,147.0,16_48_33_11270
243,166.0,16_48_33_11320
244,194.0,16_48_33_11353
245,234.0,16_48_33_11403
246,275.0,16_48_33_11437
247,315.0,16_48_33_11470
248,354.0,16_48_33_11520
249,385.0,16_48_33_11553
250,414.0,16_48_33_11603
251,443.0,16_48_33_11637
252,468.0,16_48_33_11687
253,487.0,16_48_33_11720
254,497.0,16_48_33_11771
255,502.0,16_48_33_11803
256,514.0,16_48_33_11837
257,531.0,16_48_33_11886
258,538.0,16_48_33_11920
259,537.0,16_48_33_11970
260,523.0,16_48_33_12003
261,496.0,16_48_33_12053
262,460.0,16_48_33_12086
263,417.0,16_48_33_12120
264,372.0,16_48_33_12170
265,328.0,16_48_33_12203
266,288.0,16_48_34_12254
267,258.0,16_48_34_12286
268,231.0,16_48_34_12336
269,214.0,16_48_34_12370
270,201.0,16_48_34_12403
271,196.0,16_48_34_12453
272,194.0,16_48_34_12486
273,195.0,16_48_34_12537
274,177.0,16_48_34_12569
275,151.0,16_48_34_12620
276,141.0,16_48_34_12654
277,136.0,16_48_34_12703
278,151.0,16_48_34_12737
279,175.0,16_48_34_12787
280,211.0,16_48_34_12819
281,251.0,16_48_34_12853
282,292.0,16_48_34_12904
283,333.0,16_48_34_12936
284,369.0,16_48_34_12987
285,399.0,16_48_34_13020
286,427.0,16_48_34_13070
287,455.0,16_48_34_13104
288,478.0,16_48_34_13137
289,492.0,16_48_34_13187
290,502.0,16_48_34_13220
291,502.0,16_48_35_13270
292,521.0,16_48_35_13303
293,538.0,16_48_35_13337
294,540.0,16_48_35_13386
295,530.0,16_48_35_13421
296,508.0,16_48_35_13470
297,477.0,16_48_35_13503
298,439.0,16_48_35_13553
299,390.0,16_48_35_13587
300,343.0,16_48_35_13636
301,300.0,16_48_35_13670
302,267.0,16_48_35_13720
303,240.0,16_48_35_13753
304,218.0,16_48_35_13787
305,199.0,16_48_35_13837
306,196.0,16_48_35_13870
307,197.0,16_48_35_13920
308,195.0,16_48_35_13953
309,178.0,16_48_35_14004
310,155.0,16_48_35_14037
311,142.0,16_48_35_14070
312,137.0,16_48_35_14120
313,148.0,16_48_35_14154
314,173.0,16_48_35_14203
315,211.0,16_48_36_14236
316,250.0,16_48_36_14270
317,290.0,16_48_36_14320
318,332.0,16_48_36_14353
319,362.0,16_48_36_14403
320,398.0,16_48_36_14436
321,428.0,16_48_36_14486
322,450.0,16_48_36_14520
323,477.0,16_48_36_14570
324,492.0,16_48_36_14603
325,502.0,16_48_36_14654
326,501.0,16_48_36_14686
327,521.0,16_48_36_14720
328,538.0,16_48_36_14770
329,560.0,16_48_36_14803
330,534.0,16_48_36_14853
331,504.0,16_48_36_14886
332,467.0,16_48_36_14937
333,423.0,16_48_36_14970
334,375.0,16_48_36_15004
335,330.0,16_48_36_15053
336,278.0,16_48_36_15087
337,254.0,16_48_36_15137
338,228.0,16_48_36_15170
339,211.0,16_48_36_15220
340,206.0,16_48_37_15254
341,200.0,16_48_37_15286
342,195.0,16_48_37_15336
343,204.0,16_48_37_15371
344,172.0,16_48_37_15420
345,149.0,16_48_37_15453
346,138.0,16_48_37_15504
347,140.0,16_48_37_15537
348,160.0,16_48_37_15587
349,190.0,16_48_37_15620
350,223.0,16_48_37_15654
351,272.0,16_48_37_15704
352,315.0,16_48_37_15737
353,357.0,16_48_37_15787
354,389.0,16_48_37_15821
355,418.0,16_48_37_15870
356,448.0,16_48_37_15904
357,475.0,16_48_37_15937
358,491.0,16_48_37_15986
359,501.0,16_48_37_16020
360,505.0,16_48_37_16070
361,525.0,16_48_37_16104
362,538.0,16_48_37_16154
363,544.0,16_48_37_16187
364,541.0,16_48_38_16237
365,513.0,16_48_38_16270
366,476.0,16_48_38_16303
367,432.0,16_48_38_16353
368,383.0,16_48_38_16387
369,335.0,16_48_38_16437
370,294.0,16_48_38_16470
371,260.0,16_48_38_16520
372,234.0,16_48_38_16554
373,215.0,16_48_38_16587
374,202.0,16_48_38_16637
375,198.0,16_48_38_16670
376,196.0,16_48_38_16720
377,192.0,16_48_38_16754
378,116.0,16_48_38_16803
379,132.0,16_48_38_16837
