position,GSR_Reading,Time_Stamp
0,NaN,8_54_36_1952
1,481.0,8_54_36_1983
2,479.0,8_54_36_2033
3,476.0,8_54_36_2066
4,474.0,8_54_36_2116
5,472.0,8_54_36_2150
6,470.0,8_54_36_2182
7,468.0,8_54_36_2233
8,466.0,8_54_36_2266
9,464.0,8_54_36_2316
10,462.0,8_54_36_2350
11,482.0,8_54_36_2400
12,489.0,8_54_36_2433
13,492.0,8_54_36_2467
14,493.0,8_54_36_2517
15,494.0,8_54_36_2549
16,494.0,8_54_37_2600
17,494.0,8_54_37_2634
18,495.0,8_54_37_2683
19,494.0,8_54_37_2717
20,494.0,8_54_37_2766
21,494.0,8_54_37_2800
22,494.0,8_54_37_2833
23,494.0,8_54_37_2882
24,494.0,8_54_37_2917
25,495.0,8_54_37_2966
26,494.0,8_54_37_2999
27,494.0,8_54_37_3049
28,494.0,8_54_37_3083
29,494.0,8_54_37_3116
30,494.0,8_54_37_3166
31,494.0,8_54_37_3200
32,495.0,8_54_37_3250
33,494.0,8_54_37_3283
34,495.0,8_54_37_3317
35,495.0,8_54_37_3366
36,495.0,8_54_37_3400
37,495.0,8_54_37_3450
38,495.0,8_54_37_3483
39,495.0,8_54_37_3533
40,495.0,8_54_37_3567
41,495.0,8_54_38_3616
42,495.0,8_54_38_3649
43,497.0,8_54_38_3683
44,494.0,8_54_38_3733
45,492.0,8_54_38_3766
46,490.0,8_54_38_3816
47,487.0,8_54_38_3850
48,485.0,8_54_38_3899
49,483.0,8_54_38_3932
50,481.0,8_54_38_3967
51,479.0,8_54_38_4016
52,488.0,8_54_38_4050
53,492.0,8_54_38_4099
54,494.0,8_54_38_4133
55,494.0,8_54_38_4183
56,494.0,8_54_38_4216
57,494.0,8_54_38_4266
58,495.0,8_54_38_4299
59,494.0,8_54_38_4333
60,494.0,8_54_38_4383
61,494.0,8_54_38_4416
62,494.0,8_54_38_4466
63,494.0,8_54_38_4500
64,494.0,8_54_38_4533
65,494.0,8_54_39_4583
66,495.0,8_54_39_4616
67,495.0,8_54_39_4666
68,495.0,8_54_39_4700
69,495.0,8_54_39_4749
70,495.0,8_54_39_4784
71,495.0,8_54_39_4833
72,495.0,8_54_39_4867
73,495.0,8_54_39_4899
74,495.0,8_54_39_4950
75,495.0,8_54_39_4983
76,494.0,8_54_39_5033
77,494.0,8_54_39_5066
78,495.0,8_54_39_5116
79,495.0,8_54_39_5150
80,495.0,8_54_39_5199
81,495.0,8_54_39_5232
82,495.0,8_54_39_5283
83,495.0,8_54_39_5316
84,496.0,8_54_39_5349
85,494.0,8_54_39_5400
86,492.0,8_54_39_5433
87,490.0,8_54_39_5483
88,487.0,8_54_39_5516
89,485.0,8_54_39_5549
90,483.0,8_54_40_5599
91,481.0,8_54_40_5633
92,478.0,8_54_40_5683
93,476.0,8_54_40_5716
94,489.0,8_54_40_5766
95,492.0,8_54_40_5800
96,493.0,8_54_40_5833
97,494.0,8_54_40_5883
98,494.0,8_54_40_5916
99,494.0,8_54_40_5966
100,494.0,8_54_40_6000
101,494.0,8_54_40_6033
102,494.0,8_54_40_6083
103,494.0,8_54_40_6117
104,494.0,8_54_40_6166
105,495.0,8_54_40_6200
106,494.0,8_54_40_6249
107,494.0,8_54_40_6282
108,494.0,8_54_40_6333
109,494.0,8_54_40_6366
110,494.0,8_54_40_6416
111,494.0,8_54_40_6449
112,495.0,8_54_40_6483
113,495.0,8_54_40_6533
114,494.0,8_54_40_6567
115,494.0,8_54_41_6616
116,495.0,8_54_41_6650
117,495.0,8_54_41_6699
118,495.0,8_54_41_6732
119,495.0,8_54_41_6766
120,495.0,8_54_41_6816
121,495.0,8_54_41_6850
122,495.0,8_54_41_6899
123,495.0,8_54_41_6933
124,495.0,8_54_41_6984
125,494.0,8_54_41_7016
126,495.0,8_54_41_7049
127,496.0,8_54_41_7100
128,494.0,8_54_41_7133
129,492.0,8_54_41_7183
130,489.0,8_54_41_7217
131,487.0,8_54_41_7249
132,485.0,8_54_41_7300
133,483.0,8_54_41_7333
134,481.0,8_54_41_7383
135,479.0,8_54_41_7417
136,477.0,8_54_41_7466
137,487.0,8_54_41_7499
138,492.0,8_54_41_7549
139,493.0,8_54_42_7582
140,494.0,8_54_42_7616
141,494.0,8_54_42_7666
142,494.0,8_54_42_7700
143,494.0,8_54_42_7750
144,494.0,8_54_42_7784
145,495.0,8_54_42_7833
146,494.0,8_54_42_7866
147,494.0,8_54_42_7917
148,494.0,8_54_42_7950
149,494.0,8_54_42_7984
150,494.0,8_54_42_8033
151,494.0,8_54_42_8066
152,494.0,8_54_42_8116
153,494.0,8_54_42_8150
154,494.0,8_54_42_8183
155,495.0,8_54_42_8233
156,495.0,8_54_42_8266
157,495.0,8_54_42_8317
158,495.0,8_54_42_8349
159,495.0,8_54_42_8400
