position,GSR_Reading,Time_Stamp
0,468.0,7_55_24_1804
1,460.0,7_55_24_1850
2,455.0,7_55_24_1884
3,449.0,7_55_24_1934
4,444.0,7_55_24_1967
5,439.0,7_55_24_2017
6,435.0,7_55_24_2050
7,430.0,7_55_24_2084
8,426.0,7_55_24_2133
9,422.0,7_55_24_2167
10,418.0,7_55_24_2216
11,415.0,7_55_24_2250
12,412.0,7_55_24_2300
13,409.0,7_55_24_2334
14,406.0,7_55_24_2367
15,403.0,7_55_24_2416
16,400.0,7_55_25_2451
17,398.0,7_55_25_2500
18,396.0,7_55_25_2533
19,394.0,7_55_25_2584
20,393.0,7_55_25_2617
21,391.0,7_55_25_2650
22,389.0,7_55_25_2700
23,388.0,7_55_25_2734
24,386.0,7_55_25_2783
25,384.0,7_55_25_2817
26,382.0,7_55_25_2867
27,380.0,7_55_25_2900
28,378.0,7_55_25_2950
29,376.0,7_55_25_2983
30,374.0,7_55_25_3016
31,372.0,7_55_25_3066
32,370.0,7_55_25_3101
33,368.0,7_55_25_3150
34,367.0,7_55_25_3184
35,365.0,7_55_25_3234
36,362.0,7_55_25_3266
37,359.0,7_55_25_3300
38,358.0,7_55_25_3350
39,356.0,7_55_25_3384
40,354.0,7_55_26_3434
41,352.0,7_55_26_3466
42,351.0,7_55_26_3516
43,350.0,7_55_26_3550
44,349.0,7_55_26_3600
45,348.0,7_55_26_3634
46,347.0,7_55_26_3667
47,347.0,7_55_26_3717
48,346.0,7_55_26_3750
49,346.0,7_55_26_3801
50,345.0,7_55_26_3833
51,344.0,7_55_26_3884
52,345.0,7_55_26_3917
53,345.0,7_55_26_3950
54,345.0,7_55_26_4000
55,345.0,7_55_26_4034
56,345.0,7_55_26_4083
57,345.0,7_55_26_4117
58,345.0,7_55_26_4167
59,344.0,7_55_26_4200
60,344.0,7_55_26_4234
61,343.0,7_55_26_4284
62,342.0,7_55_26_4317
63,342.0,7_55_26_4367
64,341.0,7_55_26_4400
65,340.0,7_55_27_4451
66,340.0,7_55_27_4483
67,339.0,7_55_27_4533
68,338.0,7_55_27_4567
69,336.0,7_55_27_4601
70,335.0,7_55_27_4651
71,334.0,7_55_27_4683
72,333.0,7_55_27_4734
73,332.0,7_55_27_4767
74,332.0,7_55_27_4817
75,331.0,7_55_27_4850
76,331.0,7_55_27_4884
77,331.0,7_55_27_4934
78,331.0,7_55_27_4967
79,331.0,7_55_27_5017
80,331.0,7_55_27_5050
81,331.0,7_55_27_5101
82,331.0,7_55_27_5134
83,331.0,7_55_27_5167
84,332.0,7_55_27_5217
85,333.0,7_55_27_5250
86,334.0,7_55_27_5300
87,333.0,7_55_27_5333
88,335.0,7_55_27_5384
89,335.0,7_55_27_5417
90,335.0,7_55_28_5466
91,334.0,7_55_28_5500
92,334.0,7_55_28_5533
93,334.0,7_55_28_5583
94,334.0,7_55_28_5616
95,333.0,7_55_28_5666
96,333.0,7_55_28_5700
97,333.0,7_55_28_5750
98,332.0,7_55_28_5784
99,332.0,7_55_28_5817
100,331.0,7_55_28_5866
101,330.0,7_55_28_5900
102,328.0,7_55_28_5950
103,328.0,7_55_28_5983
104,327.0,7_55_28_6034
105,327.0,7_55_28_6066
106,326.0,7_55_28_6117
107,326.0,7_55_28_6150
108,326.0,7_55_28_6183
109,326.0,7_55_28_6234
110,326.0,7_55_28_6267
111,326.0,7_55_28_6317
112,326.0,7_55_28_6351
113,326.0,7_55_28_6400
114,327.0,7_55_29_6434
115,327.0,7_55_29_6467
116,328.0,7_55_29_6517
117,329.0,7_55_29_6550
118,330.0,7_55_29_6600
119,330.0,7_55_29_6634
120,331.0,7_55_29_6684
121,331.0,7_55_29_6717
122,331.0,7_55_29_6751
123,332.0,7_55_29_6800
124,332.0,7_55_29_6834
125,331.0,7_55_29_6884
126,331.0,7_55_29_6917
127,331.0,7_55_29_6967
128,331.0,7_55_29_7001
129,331.0,7_55_29_7051
130,330.0,7_55_29_7083
131,330.0,7_55_29_7117
132,329.0,7_55_29_7167
133,328.0,7_55_29_7200
134,327.0,7_55_29_7250
135,327.0,7_55_29_7284
136,326.0,7_55_29_7334
137,325.0,7_55_29_7367
138,325.0,7_55_29_7400
139,325.0,7_55_30_7450
140,325.0,7_55_30_7483
141,325.0,7_55_30_7533
142,325.0,7_55_30_7566
143,325.0,7_55_30_7617
144,324.0,7_55_30_7651
145,324.0,7_55_30_7684
146,324.0,7_55_30_7733
147,324.0,7_55_30_7767
148,325.0,7_55_30_7816
149,326.0,7_55_30_7850
150,327.0,7_55_30_7900
151,327.0,7_55_30_7933
152,329.0,7_55_30_7983
153,330.0,7_55_30_8017
154,330.0,7_55_30_8050
155,330.0,7_55_30_8100
156,331.0,7_55_30_8134
157,331.0,7_55_30_8184
158,331.0,7_55_30_8217
159,330.0,7_55_30_8267
160,330.0,7_55_30_8300
161,330.0,7_55_30_8333
162,329.0,7_55_30_8384
163,330.0,7_55_30_8416
164,329.0,7_55_31_8467
165,328.0,7_55_31_8500
166,327.0,7_55_31_8550
167,327.0,7_55_31_8584
168,326.0,7_55_31_8634
169,325.0,7_55_31_8667
170,325.0,7_55_31_8700
171,324.0,7_55_31_8751
172,325.0,7_55_31_8783
173,326.0,7_55_31_8834
174,325.0,7_55_31_8867
175,325.0,7_55_31_8917
176,325.0,7_55_31_8950
177,325.0,7_55_31_8984
178,325.0,7_55_31_9034
179,325.0,7_55_31_9067
180,326.0,7_55_31_9117
181,328.0,7_55_31_9150
182,329.0,7_55_31_9201
183,329.0,7_55_31_9234
184,330.0,7_55_31_9267
185,330.0,7_55_31_9317
186,331.0,7_55_31_9351
187,331.0,7_55_31_9400
188,331.0,7_55_32_9433
189,331.0,7_55_32_9483
190,331.0,7_55_32_9517
191,331.0,7_55_32_9559
192,330.0,7_55_32_9595
193,330.0,7_55_32_9645
194,329.0,7_55_32_9681
195,329.0,7_55_32_9717
196,328.0,7_55_32_9766
197,327.0,7_55_32_9799
198,326.0,7_55_32_9849
199,326.0,7_55_32_9883
200,324.0,7_55_32_9933
201,324.0,7_55_32_9966
202,323.0,7_55_32_10000
203,323.0,7_55_32_10050
204,323.0,7_55_32_10083
205,323.0,7_55_32_10133
206,323.0,7_55_32_10166
207,323.0,7_55_32_10200
208,324.0,7_55_32_10250
209,324.0,7_55_32_10283
210,324.0,7_55_32_10333
211,325.0,7_55_32_10366
