position,GSR_Reading,Time_Stamp
650,604.0,9_46_14_11990
651,605.0,9_46_14_12007
652,606.0,9_46_14_12023
653,607.0,9_46_14_12040
654,608.0,9_46_14_12056
655,609.0,9_46_14_12073
656,610.0,9_46_14_12090
657,611.0,9_46_14_12107
658,612.0,9_46_14_12123
659,613.0,9_46_14_12140
660,614.0,9_46_14_12157
661,615.0,9_46_14_12173
662,616.0,9_46_14_12190
663,617.0,9_46_14_12207
664,618.0,9_46_14_12223
665,619.0,9_46_14_12240
666,620.0,9_46_14_12256
667,621.0,9_46_14_12273
668,622.0,9_46_14_12290
669,623.0,9_46_14_12307
670,624.0,9_46_14_12324
671,625.0,9_46_14_12339
672,626.0,9_46_14_12356
673,627.0,9_46_15_12373
674,628.0,9_46_15_12390
675,629.0,9_46_15_12407
676,630.0,9_46_15_12423
677,631.0,9_46_15_12440
678,632.0,9_46_15_12457
679,633.0,9_46_15_12474
680,634.0,9_46_15_12490
681,635.0,9_46_15_12506
682,636.0,9_46_15_12523
683,637.0,9_46_15_12540
684,638.0,9_46_15_12557
685,639.0,9_46_15_12573
686,640.0,9_46_15_12590
687,641.0,9_46_15_12607
688,642.0,9_46_15_12623
689,643.0,9_46_15_12640
690,644.0,9_46_15_12657
691,645.0,9_46_15_12674
692,646.0,9_46_15_12690
693,647.0,9_46_15_12707
694,648.0,9_46_15_12723
695,649.0,9_46_15_12740
696,650.0,9_46_15_12757
697,651.0,9_46_15_12774
698,652.0,9_46_15_12789
699,653.0,9_46_15_12806
700,654.0,9_46_15_12823
701,655.0,9_46_15_12840
702,656.0,9_46_15_12857
703,657.0,9_46_15_12874
704,658.0,9_46_15_12889
705,659.0,9_46_15_12906
706,660.0,9_46_15_12923
707,661.0,9_46_15_12940
708,662.0,9_46_15_12956
709,663.0,9_46_15_12973
710,664.0,9_46_15_12990
711,665.0,9_46_15_13007
712,666.0,9_46_15_13023
713,667.0,9_46_15_13040
714,668.0,9_46_15_13056
