position,GSR_Reading,Time_Stamp
68,NaN,8_47_46_2572
69,NaN,8_47_46_2589
70,234.0,8_47_46_2605
71,532.0,8_47_46_2622
72,480.0,8_47_46_2639
73,262.0,8_47_46_2656
74,NaN,8_47_46_2672
75,27.0,8_47_46_2689
76,171.0,8_47_46_2705
77,547.0,8_47_46_2721
78,663.0,8_47_46_2738
79,559.0,8_47_46_2755
80,267.0,8_47_46_2772
81,NaN,8_47_46_2789
82,29.0,8_47_46_2805
83,166.0,8_47_46_2822
84,575.0,8_47_46_2839
85,663.0,8_47_46_2856
86,542.0,8_47_46_2872
87,220.0,8_47_46_2888
88,NaN,8_47_46_2906
89,NaN,8_47_46_2923
90,NaN,8_47_46_2939
91,188.0,8_47_46_2955
92,593.0,8_47_46_2972
93,562.0,8_47_46_2989
94,361.0,8_47_46_3005
95,NaN,8_47_46_3022
96,NaN,8_47_46_3039
97,NaN,8_47_46_3055
98,NaN,8_47_46_3072
99,244.0,8_47_46_3088
100,543.0,8_47_47_3105
101,484.0,8_47_47_3122
102,253.0,8_47_47_3139
103,NaN,8_47_47_3155
104,NaN,8_47_47_3172
105,NaN,8_47_47_3189
106,NaN,8_47_47_3205
107,262.0,8_47_47_3222
108,434.0,8_47_47_3239
109,395.0,8_47_47_3255
110,149.0,8_47_47_3272
111,NaN,8_47_47_3289
112,NaN,8_47_47_3305
113,90.0,8_47_47_3322
114,423.0,8_47_47_3338
115,663.0,8_47_47_3355
116,563.0,8_47_47_3372
117,283.0,8_47_47_3388
118,NaN,8_47_47_3405
119,NaN,8_47_47_3422
120,94.0,8_47_47_3439
121,352.0,8_47_47_3456
122,665.0,8_47_47_3472
123,613.0,8_47_47_3489
124,381.0,8_47_47_3506
125,NaN,8_47_47_3523
126,NaN,8_47_47_3539
127,NaN,8_47_47_3556
128,NaN,8_47_47_3572
129,196.0,8_47_47_3589
130,491.0,8_47_47_3605
131,457.0,8_47_47_3622
132,240.0,8_47_47_3639
133,NaN,8_47_47_3655
134,NaN,8_47_47_3672
135,NaN,8_47_47_3689
136,NaN,8_47_47_3705
137,201.0,8_47_47_3722
138,371.0,8_47_47_3738
139,357.0,8_47_47_3755
140,133.0,8_47_47_3772
141,NaN,8_47_47_3788
142,NaN,8_47_47_3805
143,NaN,8_47_47_3822
144,83.0,8_47_47_3838
145,389.0,8_47_47_3855
146,431.0,8_47_47_3871
147,325.0,8_47_47_3888
148,0.0,8_47_47_3905
149,NaN,8_47_47_3923
150,96.0,8_47_47_3939
151,282.0,8_47_47_3956
152,664.0,8_47_47_3971
153,648.0,8_47_47_3988
154,491.0,8_47_47_4005
155,98.0,8_47_47_4022
156,NaN,8_47_47_4039
157,41.0,8_47_47_4055
158,207.0,8_47_47_4072
159,644.0,8_47_47_4089
160,653.0,8_47_48_4106
161,503.0,8_47_48_4122
162,127.0,8_47_48_4139
163,NaN,8_47_48_4155
164,NaN,8_47_48_4172
165,34.0,8_47_48_4189
166,384.0,8_47_48_4205
167,619.0,8_47_48_4222
168,515.0,8_47_48_4239
169,224.0,8_47_48_4255
170,NaN,8_47_48_4272
171,NaN,8_47_48_4288
172,NaN,8_47_48_4306
173,NaN,8_47_48_4322
174,246.0,8_47_48_4338
175,380.0,8_47_48_4355
176,357.0,8_47_48_4372
177,89.0,8_47_48_4388
178,NaN,8_47_48_4405
179,NaN,8_47_48_4422
180,NaN,8_47_48_4439
181,92.0,8_47_48_4455
182,423.0,8_47_48_4472
183,469.0,8_47_48_4489
184,358.0,8_47_48_4506
185,17.0,8_47_48_4521
186,15.0,8_47_48_4538
187,144.0,8_47_48_4555
188,458.0,8_47_48_4572
189,664.0,8_47_48_4589
190,588.0,8_47_48_4605
191,338.0,8_47_48_4622
192,NaN,8_47_48_4639
193,NaN,8_47_48_4655
194,40.0,8_47_48_4672
195,258.0,8_47_48_4689
196,662.0,8_47_48_4706
197,622.0,8_47_48_4723
198,419.0,8_47_48_4739
199,13.0,8_47_48_4756
200,NaN,8_47_48_4773
201,NaN,8_47_48_4789
202,NaN,8_47_48_4806
203,159.0,8_47_48_4823
204,430.0,8_47_48_4839
205,414.0,8_47_48_4856
206,214.0,8_47_48_4873
207,NaN,8_47_48_4889
208,NaN,8_47_48_4907
209,NaN,8_47_48_4923
210,NaN,8_47_48_4939
211,161.0,8_47_48_4955
212,306.0,8_47_48_4972
213,314.0,8_47_48_4988
214,103.0,8_47_48_5005
215,NaN,8_47_48_5022
216,NaN,8_47_48_5038
217,NaN,8_47_48_5055
218,197.0,8_47_48_5072
219,538.0,8_47_48_5088
220,497.0,8_47_49_5118
221,291.0,8_47_49_5136
222,NaN,8_47_49_5152
223,17.0,8_47_49_5169
224,151.0,8_47_49_5185
225,496.0,8_47_49_5202
226,664.0,8_47_49_5219
227,571.0,8_47_49_5236
228,297.0,8_47_49_5252
229,NaN,8_47_49_5269
230,18.0,8_47_49_5286
231,144.0,8_47_49_5302
232,529.0,8_47_49_5319
233,663.0,8_47_49_5336
234,561.0,8_47_49_5352
235,263.0,8_47_49_5369
236,NaN,8_47_49_5385
237,29.0,8_47_49_5402
238,169.0,8_47_49_5418
239,579.0,8_47_49_5435
240,662.0,8_47_49_5452
241,542.0,8_47_49_5468
242,224.0,8_47_49_5485
243,NaN,8_47_49_5502
244,43.0,8_47_49_5518
245,192.0,8_47_49_5535
246,618.0,8_47_49_5552
247,658.0,8_47_49_5568
248,521.0,8_47_49_5585
249,193.0,8_47_49_5601
250,NaN,8_47_49_5619
251,58.0,8_47_49_5635
252,212.0,8_47_49_5652
253,640.0,8_47_49_5670
254,653.0,8_47_49_5685
255,508.0,8_47_49_5701
256,162.0,8_47_49_5718
257,NaN,8_47_49_5735
258,64.0,8_47_49_5751
259,235.0,8_47_49_5768
260,659.0,8_47_49_5785
261,647.0,8_47_49_5802
262,498.0,8_47_49_5819
263,131.0,8_47_49_5835
264,NaN,8_47_49_5852
265,76.0,8_47_49_5868
266,266.0,8_47_49_5885
267,663.0,8_47_49_5902
268,639.0,8_47_49_5918
269,471.0,8_47_49_5935
270,84.0,8_47_49_5951
271,NaN,8_47_49_5968
272,64.0,8_47_49_5985
273,240.0,8_47_49_6001
274,660.0,8_47_49_6018
275,645.0,8_47_49_6035
276,495.0,8_47_49_6052
277,116.0,8_47_49_6069
278,NaN,8_47_49_6085
279,80.0,8_47_50_6101
280,279.0,8_47_50_6118
281,663.0,8_47_50_6135
282,636.0,8_47_50_6152
283,468.0,8_47_50_6169
284,79.0,8_47_50_6186
285,NaN,8_47_50_6202
286,72.0,8_47_50_6218
287,245.0,8_47_50_6235
288,659.0,8_47_50_6252
289,643.0,8_47_50_6269
290,490.0,8_47_50_6285
291,116.0,8_47_50_6302
292,NaN,8_47_50_6318
293,83.0,8_47_50_6335
294,275.0,8_47_50_6352
295,663.0,8_47_50_6368
296,635.0,8_47_50_6385
297,472.0,8_47_50_6402
298,77.0,8_47_50_6418
299,NaN,8_47_50_6435
300,69.0,8_47_50_6452
301,245.0,8_47_50_6469
302,661.0,8_47_50_6485
303,646.0,8_47_50_6502
304,497.0,8_47_50_6518
305,116.0,8_47_50_6535
306,NaN,8_47_50_6552
307,81.0,8_47_50_6569
308,280.0,8_47_50_6586
309,663.0,8_47_50_6601
310,631.0,8_47_50_6618
311,459.0,8_47_50_6635
312,67.0,8_47_50_6652
313,NaN,8_47_50_6670
314,72.0,8_47_50_6685
315,257.0,8_47_50_6701
316,663.0,8_47_50_6718
317,641.0,8_47_50_6735
318,483.0,8_47_50_6752
319,98.0,8_47_50_6769
320,NaN,8_47_50_6785
321,59.0,8_47_50_6801
322,226.0,8_47_50_6819
323,655.0,8_47_50_6835
324,649.0,8_47_50_6852
325,501.0,8_47_50_6868
326,136.0,8_47_50_6885
327,NaN,8_47_50_6902
328,70.0,8_47_50_6919
329,239.0,8_47_50_6935
330,657.0,8_47_50_6952
331,637.0,8_47_50_6969
332,477.0,8_47_50_6986
333,85.0,8_47_50_7015
334,NaN,8_47_50_7032
335,59.0,8_47_50_7048
336,230.0,8_47_50_7065
337,658.0,8_47_50_7081
338,651.0,8_47_50_7098
339,499.0,8_47_51_7114
340,123.0,8_47_51_7131
341,NaN,8_47_51_7148
342,75.0,8_47_51_7164
343,265.0,8_47_51_7182
344,663.0,8_47_51_7198
345,640.0,8_47_51_7215
346,475.0,8_47_51_7231
347,78.0,8_47_51_7248
348,NaN,8_47_51_7264
349,63.0,8_47_51_7282
350,239.0,8_47_51_7297
351,661.0,8_47_51_7314
352,649.0,8_47_51_7331
353,496.0,8_47_51_7348
354,114.0,8_47_51_7364
355,NaN,8_47_51_7381
356,NaN,8_47_51_7398
357,NaN,8_47_51_7417
358,240.0,8_47_51_7431
359,546.0,8_47_51_7448
360,493.0,8_47_51_7465
361,263.0,8_47_51_7481
362,NaN,8_47_51_7498
363,NaN,8_47_51_7515
364,14.0,8_47_51_7531
365,240.0,8_47_51_7548
366,637.0,8_47_51_7565
367,590.0,8_47_51_7581
368,375.0,8_47_51_7598
369,NaN,8_47_51_7614
370,NaN,8_47_51_7632
371,NaN,8_47_51_7648
372,17.0,8_47_51_7666
373,357.0,8_47_51_7681
374,577.0,8_47_51_7698
375,493.0,8_47_51_7715
376,206.0,8_47_51_7731
377,NaN,8_47_51_7748
378,NaN,8_47_51_7765
379,NaN,8_47_51_7782
380,NaN,8_47_51_7799
381,176.0,8_47_51_7814
382,294.0,8_47_51_7831
383,301.0,8_47_51_7847
384,59.0,8_47_51_7864
385,NaN,8_47_51_7882
386,NaN,8_47_51_7897
387,NaN,8_47_51_7914
388,NaN,8_47_51_7931
389,193.0,8_47_51_7947
390,291.0,8_47_51_7965
391,290.0,8_47_51_7981
392,28.0,8_47_51_7998
393,NaN,8_47_51_8015
394,NaN,8_47_51_8031
395,NaN,8_47_51_8048
396,27.0,8_47_51_8065
397,269.0,8_47_51_8082
398,324.0,8_47_51_8098
399,250.0,8_47_52_8115
400,NaN,8_47_52_8132
401,NaN,8_47_52_8148
402,25.0,8_47_52_8164
403,209.0,8_47_52_8182
404,648.0,8_47_52_8198
405,634.0,8_47_52_8214
406,465.0,8_47_52_8231
407,58.0,8_47_52_8248
408,NaN,8_47_52_8264
409,NaN,8_47_52_8281
410,NaN,8_47_52_8298
411,NaN,8_47_52_8315
412,48.0,8_47_52_8331
413,105.0,8_47_52_8348
414,169.0,8_47_52_8365
415,0.0,8_47_52_8381
416,NaN,8_47_52_8399
417,NaN,8_47_52_8414
418,NaN,8_47_52_8431
419,NaN,8_47_52_8448
420,166.0,8_47_52_8465
421,302.0,8_47_52_8481
422,313.0,8_47_52_8498
423,87.0,8_47_52_8514
424,NaN,8_47_52_8531
425,NaN,8_47_52_8548
426,NaN,8_47_52_8565
427,85.0,8_47_52_8581
428,424.0,8_47_52_8598
429,479.0,8_47_52_8614
430,372.0,8_47_52_8631
431,28.0,8_47_52_8648
432,NaN,8_47_52_8664
433,NaN,8_47_52_8681
434,NaN,8_47_52_8698
435,135.0,8_47_52_8714
436,420.0,8_47_52_8731
437,410.0,8_47_52_8748
438,228.0,8_47_52_8764
439,NaN,8_47_52_8782
440,40.0,8_47_52_8798
441,184.0,8_47_52_8815
442,571.0,8_47_52_8831
443,664.0,8_47_52_8848
444,560.0,8_47_52_8864
445,252.0,8_47_52_8881
446,NaN,8_47_52_8898
447,NaN,8_47_52_8914
448,NaN,8_47_52_8932
449,96.0,8_47_52_8948
450,461.0,8_47_52_8964
451,532.0,8_47_52_8981
452,412.0,8_47_52_8998
453,48.0,8_47_52_9015
454,NaN,8_47_52_9032
455,NaN,8_47_52_9048
456,NaN,8_47_52_9065
457,65.0,8_47_52_9082
458,338.0,8_47_52_9098
459,380.0,8_47_53_9114
460,273.0,8_47_53_9131
461,NaN,8_47_53_9148
462,NaN,8_47_53_9164
463,NaN,8_47_53_9181
464,NaN,8_47_53_9198
465,115.0,8_47_53_9215
466,384.0,8_47_53_9232
467,382.0,8_47_53_9248
468,210.0,8_47_53_9265
469,NaN,8_47_53_9282
470,NaN,8_47_53_9298
471,NaN,8_47_53_9315
472,NaN,8_47_53_9331
473,243.0,8_47_53_9348
474,409.0,8_47_53_9364
475,383.0,8_47_53_9381
476,134.0,8_47_53_9397
477,NaN,8_47_53_9416
478,NaN,8_47_53_9432
479,NaN,8_47_53_9448
480,59.0,8_47_53_9465
481,356.0,8_47_53_9482
482,406.0,8_47_53_9498
483,312.0,8_47_53_9514
484,0.0,8_47_53_9531
485,NaN,8_47_53_9548
486,94.0,8_47_53_9564
487,284.0,8_47_53_9581
488,664.0,8_47_53_9598
489,651.0,8_47_53_9615
490,494.0,8_47_53_9631
491,91.0,8_47_53_9648
492,NaN,8_47_53_9665
493,39.0,8_47_53_9681
494,209.0,8_47_53_9698
495,654.0,8_47_53_9715
496,653.0,8_47_53_9731
497,504.0,8_47_53_9748
498,120.0,8_47_53_9764
499,NaN,8_47_53_9781
500,NaN,8_47_53_9799
501,NaN,8_47_53_9815
502,251.0,8_47_53_9831
503,566.0,8_47_53_9848
504,506.0,8_47_53_9864
505,271.0,8_47_53_9881
506,NaN,8_47_53_9898
507,NaN,8_47_53_9920
508,NaN,8_47_53_9932
509,82.0,8_47_53_9948
510,464.0,8_47_53_9965
511,567.0,8_47_53_9982
512,459.0,8_47_53_9998
513,114.0,8_47_53_10014
514,NaN,8_47_53_10031
515,84.0,8_47_53_10048
516,276.0,8_47_53_10064
517,664.0,8_47_53_10081
518,647.0,8_47_53_10098
519,485.0,8_47_54_10114
520,85.0,8_47_54_10131
521,NaN,8_47_54_10148
522,57.0,8_47_54_10165
523,232.0,8_47_54_10181
524,660.0,8_47_54_10198
525,654.0,8_47_54_10214
526,507.0,8_47_54_10231
527,121.0,8_47_54_10248
528,NaN,8_47_54_10265
529,NaN,8_47_54_10281
530,18.0,8_47_54_10298
531,368.0,8_47_54_10315
532,588.0,8_47_54_10331
533,495.0,8_47_54_10348
534,211.0,8_47_54_10365
535,NaN,8_47_54_10381
536,37.0,8_47_54_10398
537,186.0,8_47_54_10415
538,619.0,8_47_54_10431
539,659.0,8_47_54_10448
540,525.0,8_47_54_10464
541,192.0,8_47_54_10481
542,NaN,8_47_54_10498
543,NaN,8_47_54_10514
544,NaN,8_47_54_10531
545,152.0,8_47_54_10548
546,523.0,8_47_54_10564
547,507.0,8_47_54_10581
548,312.0,8_47_54_10598
549,NaN,8_47_54_10615
550,9.0,8_47_54_10632
551,110.0,8_47_54_10648
552,394.0,8_47_54_10665
553,665.0,8_47_54_10682
554,604.0,8_47_54_10698
555,377.0,8_47_54_10715
556,NaN,8_47_54_10731
557,NaN,8_47_54_10748
558,NaN,8_47_54_10765
559,NaN,8_47_54_10781
560,26.0,8_47_54_10798
561,240.0,8_47_54_10815
562,295.0,8_47_54_10832
563,216.0,8_47_54_10848
564,NaN,8_47_54_10866
565,NaN,8_47_54_10882
566,NaN,8_47_54_10898
567,58.0,8_47_54_10914
568,443.0,8_47_54_10931
569,598.0,8_47_54_10948
570,483.0,8_47_54_10965
571,168.0,8_47_54_10981
572,NaN,8_47_54_10998
573,60.0,8_47_54_11014
574,228.0,8_47_54_11031
575,659.0,8_47_54_11048
576,654.0,8_47_54_11065
577,506.0,8_47_54_11082
578,139.0,8_47_54_11098
579,NaN,8_47_55_11115
580,NaN,8_47_55_11132
581,NaN,8_47_55_11148
582,69.0,8_47_55_11165
583,337.0,8_47_55_11181
584,377.0,8_47_55_11198
585,271.0,8_47_55_11214
586,NaN,8_47_55_11232
587,12.0,8_47_55_11248
588,145.0,8_47_55_11265
589,456.0,8_47_55_11282
590,664.0,8_47_55_11298
591,596.0,8_47_55_11314
592,346.0,8_47_55_11332
593,NaN,8_47_55_11348
594,NaN,8_47_55_11365
595,95.0,8_47_55_11382
596,317.0,8_47_55_11398
597,665.0,8_47_55_11415
598,628.0,8_47_55_11432
599,433.0,8_47_55_11448
600,23.0,8_47_55_11465
601,NaN,8_47_55_11482
602,81.0,8_47_55_11498
603,285.0,8_47_55_11515
604,664.0,8_47_55_11532
605,639.0,8_47_55_11548
606,462.0,8_47_55_11565
607,53.0,8_47_55_11581
608,NaN,8_47_55_11598
609,71.0,8_47_55_11615
610,258.0,8_47_55_11631
611,663.0,8_47_55_11648
612,645.0,8_47_55_11664
613,485.0,8_47_55_11681
614,92.0,8_47_55_11698
615,NaN,8_47_55_11715
616,57.0,8_47_55_11731
617,223.0,8_47_55_11748
618,658.0,8_47_55_11765
619,652.0,8_47_55_11782
620,508.0,8_47_55_11798
621,132.0,8_47_55_11815
622,NaN,8_47_55_11832
623,68.0,8_47_55_11848
624,256.0,8_47_55_11865
625,663.0,8_47_55_11881
626,646.0,8_47_55_11898
627,489.0,8_47_55_11915
628,90.0,8_47_55_11931
629,NaN,8_47_55_11948
630,45.0,8_47_55_11964
631,202.0,8_47_55_11981
632,644.0,8_47_55_11998
633,650.0,8_47_55_12024
634,499.0,8_47_55_12040
635,126.0,8_47_55_12057
636,NaN,8_47_55_12074
637,71.0,8_47_55_12091
638,259.0,8_47_56_12113
639,664.0,8_47_56_12130
640,644.0,8_47_56_12146
641,483.0,8_47_56_12162
642,89.0,8_47_56_12179
643,NaN,8_47_56_12196
644,58.0,8_47_56_12213
645,230.0,8_47_56_12230
646,660.0,8_47_56_12246
647,652.0,8_47_56_12262
648,499.0,8_47_56_12279
649,122.0,8_47_56_12297
650,NaN,8_47_56_12314
651,76.0,8_47_56_12330
652,262.0,8_47_56_12346
653,664.0,8_47_56_12363
654,643.0,8_47_56_12379
655,480.0,8_47_56_12396
656,84.0,8_47_56_12412
657,NaN,8_47_56_12430
658,60.0,8_47_56_12446
659,233.0,8_47_56_12463
660,661.0,8_47_56_12480
661,651.0,8_47_56_12497
662,501.0,8_47_56_12513
663,117.0,8_47_56_12530
664,NaN,8_47_56_12546
665,75.0,8_47_56_12563
666,260.0,8_47_56_12579
667,663.0,8_47_56_12596
668,645.0,8_47_56_12612
669,483.0,8_47_56_12629
670,84.0,8_47_56_12646
671,NaN,8_47_56_12662
672,NaN,8_47_56_12679
673,NaN,8_47_56_12696
674,241.0,8_47_56_12712
675,591.0,8_47_56_12729
676,534.0,8_47_56_12746
677,303.0,8_47_56_12762
678,NaN,8_47_56_12780
679,NaN,8_47_56_12796
680,NaN,8_47_56_12812
681,20.0,8_47_56_12829
682,365.0,8_47_56_12846
683,512.0,8_47_56_12862
684,438.0,8_47_56_12879
685,141.0,8_47_56_12896
686,NaN,8_47_56_12913
687,NaN,8_47_56_12930
688,64.0,8_47_56_12946
689,418.0,8_47_56_12963
690,655.0,8_47_56_12979
691,540.0,8_47_56_12996
692,250.0,8_47_56_13013
693,NaN,8_47_56_13030
694,26.0,8_47_56_13046
695,166.0,8_47_56_13062
696,575.0,8_47_56_13079
697,662.0,8_47_56_13096
698,547.0,8_47_57_13112
699,231.0,8_47_57_13129
700,NaN,8_47_57_13146
701,39.0,8_47_57_13163
702,182.0,8_47_57_13179
703,612.0,8_47_57_13196
704,661.0,8_47_57_13213
705,528.0,8_47_57_13230
706,191.0,8_47_57_13246
707,NaN,8_47_57_13263
708,55.0,8_47_57_13280
709,212.0,8_47_57_13296
710,650.0,8_47_57_13313
711,655.0,8_47_57_13329
712,512.0,8_47_57_13346
713,152.0,8_47_57_13363
714,NaN,8_47_57_13380
715,65.0,8_47_57_13396
716,246.0,8_47_57_13413
717,662.0,8_47_57_13429
718,648.0,8_47_57_13446
719,497.0,8_47_57_13463
720,114.0,8_47_57_13480
721,NaN,8_47_57_13496
722,79.0,8_47_57_13512
723,271.0,8_47_57_13529
724,664.0,8_47_57_13546
725,641.0,8_47_57_13563
726,473.0,8_47_57_13579
727,78.0,8_47_57_13596
728,NaN,8_47_57_13612
729,62.0,8_47_57_13629
730,242.0,8_47_57_13646
731,662.0,8_47_57_13663
732,650.0,8_47_57_13679
733,496.0,8_47_57_13696
734,106.0,8_47_57_13713
735,NaN,8_47_57_13729
736,86.0,8_47_57_13746
737,289.0,8_47_57_13762
738,664.0,8_47_57_13779
739,640.0,8_47_57_13796
740,469.0,8_47_57_13813
741,68.0,8_47_57_13830
742,NaN,8_47_57_13846
743,71.0,8_47_57_13863
744,252.0,8_47_57_13880
745,663.0,8_47_57_13896
746,646.0,8_47_57_13913
747,490.0,8_47_57_13930
748,102.0,8_47_57_13946
749,NaN,8_47_57_13963
750,82.0,8_47_57_13980
751,284.0,8_47_57_13996
752,664.0,8_47_57_14013
753,635.0,8_47_57_14030
754,467.0,8_47_57_14046
755,67.0,8_47_57_14063
756,NaN,8_47_57_14080
757,67.0,8_47_57_14096
758,253.0,8_47_58_14113
759,663.0,8_47_58_14129
760,645.0,8_47_58_14146
761,488.0,8_47_58_14163
762,100.0,8_47_58_14179
763,NaN,8_47_58_14196
764,80.0,8_47_58_14212
765,282.0,8_47_58_14229
766,664.0,8_47_58_14246
767,635.0,8_47_58_14262
768,464.0,8_47_58_14279
769,60.0,8_47_58_14297
770,NaN,8_47_58_14313
771,68.0,8_47_58_14330
772,253.0,8_47_58_14346
773,663.0,8_47_58_14363
774,646.0,8_47_58_14380
775,484.0,8_47_58_14396
776,94.0,8_47_58_14412
777,NaN,8_47_58_14429
778,54.0,8_47_58_14446
779,222.0,8_47_58_14463
780,657.0,8_47_58_14480
781,652.0,8_47_58_14496
782,505.0,8_47_58_14513
783,134.0,8_47_58_14529
784,NaN,8_47_58_14547
785,NaN,8_47_58_14563
786,53.0,8_47_58_14579
787,418.0,8_47_58_14596
788,633.0,8_47_58_14613
789,519.0,8_47_58_14630
790,228.0,8_47_58_14646
791,NaN,8_47_58_14663
792,14.0,8_47_58_14680
793,145.0,8_47_58_14696
794,574.0,8_47_58_14714
795,659.0,8_47_58_14730
796,531.0,8_47_58_14747
797,210.0,8_47_58_14763
798,NaN,8_47_58_14779
799,45.0,8_47_58_14797
800,196.0,8_47_58_14813
801,631.0,8_47_58_14830
802,657.0,8_47_58_14846
803,523.0,8_47_58_14863
804,173.0,8_47_58_14879
805,NaN,8_47_58_14896
806,57.0,8_47_58_14913
807,225.0,8_47_58_14930
808,658.0,8_47_58_14946
809,653.0,8_47_58_14962
810,505.0,8_47_58_14980
811,127.0,8_47_58_14997
812,NaN,8_47_58_15013
813,73.0,8_47_58_15030
814,261.0,8_47_58_15046
815,664.0,8_47_58_15063
816,643.0,8_47_58_15080
817,480.0,8_47_58_15096
818,85.0,8_47_59_15113
819,NaN,8_47_59_15129
820,62.0,8_47_59_15146
821,238.0,8_47_59_15163
822,661.0,8_47_59_15180
823,649.0,8_47_59_15196
824,498.0,8_47_59_15212
825,122.0,8_47_59_15229
826,NaN,8_47_59_15246
827,79.0,8_47_59_15263
828,266.0,8_47_59_15279
829,664.0,8_47_59_15296
830,640.0,8_47_59_15313
831,477.0,8_47_59_15329
832,89.0,8_47_59_15346
833,NaN,8_47_59_15363
834,61.0,8_47_59_15379
835,231.0,8_47_59_15396
836,660.0,8_47_59_15413
837,650.0,8_47_59_15430
838,504.0,8_47_59_15446
839,127.0,8_47_59_15463
840,NaN,8_47_59_15480
841,72.0,8_47_59_15497
842,263.0,8_47_59_15513
843,664.0,8_47_59_15530
844,643.0,8_47_59_15546
845,479.0,8_47_59_15563
846,83.0,8_47_59_15579
847,NaN,8_47_59_15596
848,62.0,8_47_59_15613
849,236.0,8_47_59_15629
850,662.0,8_47_59_15646
851,648.0,8_47_59_15663
852,492.0,8_47_59_15680
853,114.0,8_47_59_15696
854,NaN,8_47_59_15713
855,78.0,8_47_59_15729
856,273.0,8_47_59_15747
857,664.0,8_47_59_15763
858,639.0,8_47_59_15780
859,474.0,8_47_59_15796
860,82.0,8_47_59_15813
861,NaN,8_47_59_15830
862,64.0,8_47_59_15846
863,238.0,8_47_59_15863
864,662.0,8_47_59_15879
865,648.0,8_47_59_15897
866,498.0,8_47_59_15913
867,120.0,8_47_59_15930
868,NaN,8_47_59_15946
869,76.0,8_47_59_15963
870,271.0,8_47_59_15979
871,664.0,8_47_59_15997
872,639.0,8_47_59_16013
873,476.0,8_47_59_16030
874,81.0,8_47_59_16046
875,NaN,8_47_59_16063
876,64.0,8_47_59_16079
877,240.0,8_47_59_16096
878,662.0,8_48_0_16113
879,647.0,8_48_0_16129
880,490.0,8_48_0_16146
881,106.0,8_48_0_16163
882,NaN,8_48_0_16180
883,82.0,8_48_0_16196
884,276.0,8_48_0_16213
885,665.0,8_48_0_16229
886,639.0,8_48_0_16246
887,469.0,8_48_0_16262
888,71.0,8_48_0_16279
889,NaN,8_48_0_16297
890,65.0,8_48_0_16313
891,262.0,8_48_0_16330
892,664.0,8_48_0_16346
893,649.0,8_48_0_16363
894,498.0,8_48_0_16379
895,113.0,8_48_0_16397
896,NaN,8_48_0_16414
897,82.0,8_48_0_16429
898,276.0,8_48_0_16446
899,664.0,8_48_0_16463
900,639.0,8_48_0_16482
901,468.0,8_48_0_16496
902,76.0,8_48_0_16513
903,NaN,8_48_0_16530
904,66.0,8_48_0_16546
905,247.0,8_48_0_16563
906,663.0,8_48_0_16580
907,645.0,8_48_0_16596
908,490.0,8_48_0_16613
909,102.0,8_48_0_16630
910,NaN,8_48_0_16646
911,80.0,8_48_0_16663
912,280.0,8_48_0_16679
913,665.0,8_48_0_16696
914,636.0,8_48_0_16713
915,463.0,8_48_0_16729
916,61.0,8_48_0_16746
917,NaN,8_48_0_16763
918,21.0,8_48_0_16780
919,189.0,8_48_0_16796
920,638.0,8_48_0_16813
921,639.0,8_48_0_16830
922,479.0,8_48_0_16846
923,95.0,8_48_0_16863
924,NaN,8_48_0_16880
925,56.0,8_48_0_16896
926,224.0,8_48_0_16913
927,655.0,8_48_0_16929
928,653.0,8_48_0_16946
929,508.0,8_48_0_16962
930,141.0,8_48_0_16979
931,NaN,8_48_0_16996
