position,GSR_Reading,Time_Stamp
274,502.0,9_25_4_6472
275,502.0,9_25_4_6489
276,501.0,9_25_4_6505
277,501.0,9_25_4_6522
278,501.0,9_25_4_6539
279,502.0,9_25_4_6555
280,502.0,9_25_4_6572
281,503.0,9_25_4_6589
282,502.0,9_25_4_6605
283,502.0,9_25_4_6622
284,502.0,9_25_4_6638
285,502.0,9_25_4_6655
286,501.0,9_25_4_6672
287,502.0,9_25_4_6689
288,502.0,9_25_4_6705
289,503.0,9_25_4_6722
290,503.0,9_25_4_6738
291,502.0,9_25_4_6755
292,502.0,9_25_4_6771
293,501.0,9_25_4_6789
294,501.0,9_25_4_6804
295,502.0,9_25_4_6821
296,502.0,9_25_4_6839
297,502.0,9_25_4_6855
298,502.0,9_25_4_6872
299,502.0,9_25_4_6889
300,501.0,9_25_4_6906
301,501.0,9_25_4_6922
302,501.0,9_25_4_6939
303,502.0,9_25_4_6955
304,502.0,9_25_4_6971
305,502.0,9_25_4_6989
306,502.0,9_25_4_7005
307,501.0,9_25_4_7022
308,501.0,9_25_4_7038
309,501.0,9_25_4_7055
310,502.0,9_25_5_7072
311,503.0,9_25_5_7088
312,503.0,9_25_5_7105
313,502.0,9_25_5_7122
314,502.0,9_25_5_7138
315,502.0,9_25_5_7155
316,501.0,9_25_5_7172
317,502.0,9_25_5_7188
318,502.0,9_25_5_7205
319,502.0,9_25_5_7221
320,502.0,9_25_5_7238
321,502.0,9_25_5_7255
322,502.0,9_25_5_7272
323,502.0,9_25_5_7288
324,501.0,9_25_5_7305
325,502.0,9_25_5_7321
326,502.0,9_25_5_7338
327,502.0,9_25_5_7355
328,502.0,9_25_5_7371
329,502.0,9_25_5_7388
330,501.0,9_25_5_7405
331,502.0,9_25_5_7421
332,501.0,9_25_5_7438
333,501.0,9_25_5_7455
334,502.0,9_25_5_7472
335,502.0,9_25_5_7488
336,502.0,9_25_5_7505
337,502.0,9_25_5_7522
338,502.0,9_25_5_7539
339,501.0,9_25_5_7556
340,502.0,9_25_5_7571
341,502.0,9_25_5_7588
342,502.0,9_25_5_7605
343,502.0,9_25_5_7621
344,502.0,9_25_5_7638
345,502.0,9_25_5_7655
346,502.0,9_25_5_7672
347,501.0,9_25_5_7688
348,501.0,9_25_5_7705
349,502.0,9_25_5_7721
350,503.0,9_25_5_7738
351,502.0,9_25_5_7755
352,502.0,9_25_5_7772
353,502.0,9_25_5_7789
354,501.0,9_25_5_7805
355,501.0,9_25_5_7821
356,501.0,9_25_5_7839
357,502.0,9_25_5_7855
358,502.0,9_25_5_7872
359,502.0,9_25_5_7889
360,502.0,9_25_5_7905
361,502.0,9_25_5_7922
362,502.0,9_25_5_7938
363,501.0,9_25_5_7955
364,501.0,9_25_5_7972
365,502.0,9_25_5_7989
366,502.0,9_25_5_8005
367,502.0,9_25_5_8021
368,502.0,9_25_5_8038
369,501.0,9_25_5_8055
370,501.0,9_25_6_8072
371,501.0,9_25_6_8088
372,502.0,9_25_6_8105
373,503.0,9_25_6_8122
374,503.0,9_25_6_8138
375,502.0,9_25_6_8155
376,502.0,9_25_6_8172
377,501.0,9_25_6_8188
378,501.0,9_25_6_8205
379,502.0,9_25_6_8222
380,503.0,9_25_6_8238
381,503.0,9_25_6_8255
382,502.0,9_25_6_8272
383,502.0,9_25_6_8288
384,501.0,9_25_6_8305
385,502.0,9_25_6_8322
386,501.0,9_25_6_8338
387,502.0,9_25_6_8355
388,503.0,9_25_6_8371
389,502.0,9_25_6_8388
390,502.0,9_25_6_8405
391,502.0,9_25_6_8421
392,502.0,9_25_6_8438
393,502.0,9_25_6_8455
394,502.0,9_25_6_8471
395,502.0,9_25_6_8488
396,502.0,9_25_6_8505
397,502.0,9_25_6_8522
398,502.0,9_25_6_8538
399,502.0,9_25_6_8555
400,501.0,9_25_6_8572
401,502.0,9_25_6_8588
402,502.0,9_25_6_8605
403,502.0,9_25_6_8622
404,502.0,9_25_6_8638
405,503.0,9_25_6_8655
406,502.0,9_25_6_8671
407,501.0,9_25_6_8688
408,501.0,9_25_6_8705
409,502.0,9_25_6_8721
410,502.0,9_25_6_8738
411,502.0,9_25_6_8755
412,502.0,9_25_6_8772
413,502.0,9_25_6_8788
414,502.0,9_25_6_8805
415,501.0,9_25_6_8822
416,501.0,9_25_6_8838
417,501.0,9_25_6_8855
418,502.0,9_25_6_8871
419,503.0,9_25_6_8888
420,502.0,9_25_6_8905
421,503.0,9_25_6_8921
422,502.0,9_25_6_8938
423,501.0,9_25_6_8955
424,501.0,9_25_6_8971
425,501.0,9_25_6_8988
426,502.0,9_25_6_9005
427,503.0,9_25_6_9022
428,502.0,9_25_6_9038
429,502.0,9_25_6_9055
430,501.0,9_25_7_9072
431,502.0,9_25_7_9088
432,502.0,9_25_7_9105
433,502.0,9_25_7_9121
434,502.0,9_25_7_9138
435,502.0,9_25_7_9155
436,502.0,9_25_7_9171
437,502.0,9_25_7_9188
438,502.0,9_25_7_9205
439,501.0,9_25_7_9222
440,502.0,9_25_7_9239
441,501.0,9_25_7_9254
442,502.0,9_25_7_9271
443,502.0,9_25_7_9288
444,502.0,9_25_7_9305
445,502.0,9_25_7_9322
446,501.0,9_25_7_9339
447,502.0,9_25_7_9355
448,502.0,9_25_7_9371
449,502.0,9_25_7_9388
450,502.0,9_25_7_9405
451,503.0,9_25_7_9422
452,502.0,9_25_7_9439
453,502.0,9_25_7_9455
454,502.0,9_25_7_9471
455,502.0,9_25_7_9488
456,502.0,9_25_7_9505
457,503.0,9_25_7_9522
458,502.0,9_25_7_9538
459,502.0,9_25_7_9555
460,501.0,9_25_7_9572
461,501.0,9_25_7_9589
462,502.0,9_25_7_9605
463,501.0,9_25_7_9621
464,502.0,9_25_7_9638
465,502.0,9_25_7_9655
466,503.0,9_25_7_9672
467,502.0,9_25_7_9688
468,502.0,9_25_7_9705
469,501.0,9_25_7_9722
470,501.0,9_25_7_9739
471,502.0,9_25_7_9761
472,502.0,9_25_7_9777
473,502.0,9_25_7_9794
474,503.0,9_25_7_9811
475,502.0,9_25_7_9828
476,502.0,9_25_7_9844
477,501.0,9_25_7_9861
478,502.0,9_25_7_9878
479,502.0,9_25_7_9894
480,502.0,9_25_7_9911
481,502.0,9_25_7_9928
482,502.0,9_25_7_9944
483,502.0,9_25_7_9961
484,501.0,9_25_7_9977
485,501.0,9_25_7_9994
486,501.0,9_25_7_10011
487,501.0,9_25_7_10028
488,502.0,9_25_7_10045
489,502.0,9_25_8_10061
490,502.0,9_25_8_10077
491,502.0,9_25_8_10094
492,501.0,9_25_8_10111
493,501.0,9_25_8_10128
494,501.0,9_25_8_10144
495,502.0,9_25_8_10161
496,502.0,9_25_8_10177
497,503.0,9_25_8_10194
498,502.0,9_25_8_10211
499,501.0,9_25_8_10228
500,501.0,9_25_8_10244
501,501.0,9_25_8_10261
502,502.0,9_25_8_10278
503,502.0,9_25_8_10295
504,503.0,9_25_8_10311
505,502.0,9_25_8_10328
506,502.0,9_25_8_10345
507,502.0,9_25_8_10361
508,501.0,9_25_8_10378
509,501.0,9_25_8_10395
510,502.0,9_25_8_10412
511,502.0,9_25_8_10428
512,502.0,9_25_8_10453
513,503.0,9_25_8_10470
514,502.0,9_25_8_10486
515,502.0,9_25_8_10504
516,501.0,9_25_8_10521
517,501.0,9_25_8_10537
518,501.0,9_25_8_10554
519,502.0,9_25_8_10570
520,502.0,9_25_8_10587
521,502.0,9_25_8_10604
522,502.0,9_25_8_10621
523,502.0,9_25_8_10637
524,501.0,9_25_8_10654
525,502.0,9_25_8_10670
526,502.0,9_25_8_10687
527,502.0,9_25_8_10704
528,502.0,9_25_8_10720
529,502.0,9_25_8_10736
530,501.0,9_25_8_10754
531,501.0,9_25_8_10770
532,502.0,9_25_8_10787
533,501.0,9_25_8_10804
534,503.0,9_25_8_10820
535,502.0,9_25_8_10837
536,503.0,9_25_8_10854
537,502.0,9_25_8_10871
538,501.0,9_25_8_10887
539,501.0,9_25_8_10904
540,502.0,9_25_8_10920
541,502.0,9_25_8_10937
542,503.0,9_25_8_10954
543,502.0,9_25_8_10970
544,502.0,9_25_8_10987
545,502.0,9_25_8_11003
546,501.0,9_25_8_11020
547,502.0,9_25_8_11037
548,502.0,9_25_8_11053
549,502.0,9_25_9_11070
550,502.0,9_25_9_11087
551,502.0,9_25_9_11104
552,502.0,9_25_9_11120
553,502.0,9_25_9_11137
554,501.0,9_25_9_11153
555,501.0,9_25_9_11170
556,502.0,9_25_9_11187
557,502.0,9_25_9_11203
558,502.0,9_25_9_11220
559,502.0,9_25_9_11237
560,502.0,9_25_9_11254
561,501.0,9_25_9_11270
562,501.0,9_25_9_11287
563,502.0,9_25_9_11304
564,502.0,9_25_9_11320
565,502.0,9_25_9_11336
566,502.0,9_25_9_11353
567,502.0,9_25_9_11371
568,502.0,9_25_9_11386
569,501.0,9_25_9_11404
570,501.0,9_25_9_11421
571,501.0,9_25_9_11437
572,502.0,9_25_9_11454
573,503.0,9_25_9_11471
574,503.0,9_25_9_11487
575,502.0,9_25_9_11504
576,502.0,9_25_9_11520
577,501.0,9_25_9_11537
578,501.0,9_25_9_11553
579,502.0,9_25_9_11570
580,502.0,9_25_9_11587
581,502.0,9_25_9_11603
582,502.0,9_25_9_11620
583,502.0,9_25_9_11637
584,501.0,9_25_9_11653
585,501.0,9_25_9_11670
586,501.0,9_25_9_11687
587,502.0,9_25_9_11703
588,502.0,9_25_9_11720
589,503.0,9_25_9_11737
590,502.0,9_25_9_11754
591,502.0,9_25_9_11770
592,501.0,9_25_9_11786
593,501.0,9_25_9_11803
594,502.0,9_25_9_11820
595,502.0,9_25_9_11837
596,502.0,9_25_9_11853
597,502.0,9_25_9_11870
598,502.0,9_25_9_11887
599,501.0,9_25_9_11904
600,501.0,9_25_9_11921
601,501.0,9_25_9_11936
602,502.0,9_25_9_11953
603,503.0,9_25_9_11970
604,502.0,9_25_9_11987
605,502.0,9_25_9_12003
606,502.0,9_25_9_12020
607,501.0,9_25_9_12037
608,501.0,9_25_9_12054
609,502.0,9_25_10_12070
610,502.0,9_25_10_12086
611,502.0,9_25_10_12103
612,502.0,9_25_10_12120
613,502.0,9_25_10_12137
614,501.0,9_25_10_12154
615,502.0,9_25_10_12170
616,501.0,9_25_10_12187
617,501.0,9_25_10_12203
618,502.0,9_25_10_12220
619,502.0,9_25_10_12237
620,502.0,9_25_10_12254
621,502.0,9_25_10_12270
622,501.0,9_25_10_12287
623,501.0,9_25_10_12304
624,502.0,9_25_10_12320
625,502.0,9_25_10_12337
626,502.0,9_25_10_12354
627,502.0,9_25_10_12371
628,502.0,9_25_10_12387
629,502.0,9_25_10_12403
630,502.0,9_25_10_12420
631,501.0,9_25_10_12437
632,502.0,9_25_10_12453
633,501.0,9_25_10_12470
634,502.0,9_25_10_12487
635,502.0,9_25_10_12504
636,502.0,9_25_10_12520
637,502.0,9_25_10_12537
638,501.0,9_25_10_12554
639,501.0,9_25_10_12570
640,501.0,9_25_10_12587
641,501.0,9_25_10_12603
642,503.0,9_25_10_12620
643,502.0,9_25_10_12637
644,503.0,9_25_10_12653
645,502.0,9_25_10_12671
646,501.0,9_25_10_12687
647,501.0,9_25_10_12704
648,501.0,9_25_10_12720
649,502.0,9_25_10_12737
650,503.0,9_25_10_12754
651,502.0,9_25_10_12771
652,502.0,9_25_10_12787
653,501.0,9_25_10_12804
654,502.0,9_25_10_12820
655,502.0,9_25_10_12837
656,502.0,9_25_10_12853
657,502.0,9_25_10_12870
658,502.0,9_25_10_12887
659,502.0,9_25_10_12904
660,502.0,9_25_10_12921
661,501.0,9_25_10_12937
662,501.0,9_25_10_12954
663,502.0,9_25_10_12971
664,502.0,9_25_10_12986
665,503.0,9_25_10_13003
666,502.0,9_25_10_13020
667,502.0,9_25_10_13037
668,502.0,9_25_10_13053
669,501.0,9_25_11_13070
670,501.0,9_25_11_13087
671,502.0,9_25_11_13104
672,502.0,9_25_11_13120
673,502.0,9_25_11_13137
674,502.0,9_25_11_13154
675,502.0,9_25_11_13170
676,501.0,9_25_11_13187
677,501.0,9_25_11_13204
678,501.0,9_25_11_13221
679,501.0,9_25_11_13237
680,502.0,9_25_11_13253
681,502.0,9_25_11_13271
682,502.0,9_25_11_13287
683,502.0,9_25_11_13304
684,501.0,9_25_11_13321
685,501.0,9_25_11_13337
686,502.0,9_25_11_13354
687,502.0,9_25_11_13370
688,502.0,9_25_11_13387
689,503.0,9_25_11_13403
690,503.0,9_25_11_13421
691,502.0,9_25_11_13436
692,501.0,9_25_11_13453
693,501.0,9_25_11_13470
694,502.0,9_25_11_13487
695,502.0,9_25_11_13504
696,502.0,9_25_11_13521
697,503.0,9_25_11_13537
698,502.0,9_25_11_13553
699,501.0,9_25_11_13570
700,502.0,9_25_11_13587
701,502.0,9_25_11_13604
702,502.0,9_25_11_13620
703,502.0,9_25_11_13637
704,502.0,9_25_11_13653
705,502.0,9_25_11_13670
706,502.0,9_25_11_13687
707,501.0,9_25_11_13703
708,501.0,9_25_11_13720
709,501.0,9_25_11_13737
710,502.0,9_25_11_13754
711,502.0,9_25_11_13771
712,502.0,9_25_11_13787
713,502.0,9_25_11_13803
714,502.0,9_25_11_13820
715,501.0,9_25_11_13837
716,501.0,9_25_11_13854
717,501.0,9_25_11_13871
718,502.0,9_25_11_13887
719,503.0,9_25_11_13903
720,502.0,9_25_11_13920
721,502.0,9_25_11_13937
722,502.0,9_25_11_13954
723,501.0,9_25_11_13970
724,501.0,9_25_11_13987
725,501.0,9_25_11_14004
726,502.0,9_25_11_14021
727,502.0,9_25_11_14036
728,502.0,9_25_11_14053
729,502.0,9_25_12_14070
730,501.0,9_25_12_14087
731,502.0,9_25_12_14104
732,502.0,9_25_12_14120
733,502.0,9_25_12_14137
734,502.0,9_25_12_14154
735,502.0,9_25_12_14171
736,502.0,9_25_12_14187
737,501.0,9_25_12_14204
738,501.0,9_25_12_14221
739,501.0,9_25_12_14237
740,502.0,9_25_12_14253
741,502.0,9_25_12_14270
742,502.0,9_25_12_14287
743,502.0,9_25_12_14303
744,502.0,9_25_12_14320
745,501.0,9_25_12_14337
746,502.0,9_25_12_14354
747,501.0,9_25_12_14371
748,501.0,9_25_12_14387
749,502.0,9_25_12_14404
750,502.0,9_25_12_14420
751,502.0,9_25_12_14437
752,502.0,9_25_12_14454
753,502.0,9_25_12_14470
754,502.0,9_25_12_14487
755,502.0,9_25_12_14504
756,502.0,9_25_12_14521
757,502.0,9_25_12_14537
758,503.0,9_25_12_14554
759,503.0,9_25_12_14570
760,502.0,9_25_12_14587
761,501.0,9_25_12_14604
762,501.0,9_25_12_14621
763,501.0,9_25_12_14637
764,502.0,9_25_12_14654
765,502.0,9_25_12_14670
766,502.0,9_25_12_14687
767,502.0,9_25_12_14704
768,502.0,9_25_12_14720
769,501.0,9_25_12_14737
770,501.0,9_25_12_14762
771,502.0,9_25_12_14778
772,502.0,9_25_12_14794
773,503.0,9_25_12_14811
774,502.0,9_25_12_14828
775,502.0,9_25_12_14845
776,502.0,9_25_12_14862
777,501.0,9_25_12_14878
778,501.0,9_25_12_14894
779,502.0,9_25_12_14912
780,502.0,9_25_12_14928
781,502.0,9_25_12_14944
782,502.0,9_25_12_14962
783,502.0,9_25_12_14978
784,502.0,9_25_12_14994
785,501.0,9_25_12_15012
786,501.0,9_25_12_15028
787,501.0,9_25_12_15045
788,502.0,9_25_13_15061
789,502.0,9_25_13_15078
790,502.0,9_25_13_15095
791,502.0,9_25_13_15112
792,502.0,9_25_13_15128
793,501.0,9_25_13_15144
794,502.0,9_25_13_15161
795,501.0,9_25_13_15178
796,503.0,9_25_13_15195
797,503.0,9_25_13_15212
798,502.0,9_25_13_15228
799,501.0,9_25_13_15245
800,501.0,9_25_13_15262
801,501.0,9_25_13_15278
802,502.0,9_25_13_15294
803,502.0,9_25_13_15311
804,503.0,9_25_13_15328
805,502.0,9_25_13_15345
806,502.0,9_25_13_15361
807,501.0,9_25_13_15378
808,501.0,9_25_13_15395
809,501.0,9_25_13_15412
810,501.0,9_25_13_15429
811,502.0,9_25_13_15444
812,502.0,9_25_13_15461
813,502.0,9_25_13_15478
814,502.0,9_25_13_15495
815,501.0,9_25_13_15511
816,502.0,9_25_13_15528
817,501.0,9_25_13_15545
818,502.0,9_25_13_15562
819,502.0,9_25_13_15578
820,502.0,9_25_13_15594
821,502.0,9_25_13_15612
822,502.0,9_25_13_15628
823,501.0,9_25_13_15644
824,501.0,9_25_13_15661
825,502.0,9_25_13_15678
826,502.0,9_25_13_15695
827,502.0,9_25_13_15711
828,502.0,9_25_13_15728
829,501.0,9_25_13_15745
830,502.0,9_25_13_15761
831,502.0,9_25_13_15778
832,501.0,9_25_13_15795
833,501.0,9_25_13_15812
834,502.0,9_25_13_15829
835,503.0,9_25_13_15845
836,503.0,9_25_13_15861
837,502.0,9_25_13_15878
838,501.0,9_25_13_15895
839,502.0,9_25_13_15911
840,501.0,9_25_13_15928
841,501.0,9_25_13_15944
842,503.0,9_25_13_15961
843,503.0,9_25_13_15978
844,502.0,9_25_13_15996
845,501.0,9_25_13_16011
846,501.0,9_25_13_16028
847,502.0,9_25_13_16045
848,502.0,9_25_14_16061
849,503.0,9_25_14_16078
850,502.0,9_25_14_16095
851,502.0,9_25_14_16112
852,502.0,9_25_14_16128
853,501.0,9_25_14_16145
854,501.0,9_25_14_16162
855,502.0,9_25_14_16179
856,502.0,9_25_14_16194
857,503.0,9_25_14_16212
858,502.0,9_25_14_16228
859,502.0,9_25_14_16244
860,502.0,9_25_14_16261
861,502.0,9_25_14_16278
862,502.0,9_25_14_16295
863,502.0,9_25_14_16311
864,502.0,9_25_14_16328
865,502.0,9_25_14_16345
866,502.0,9_25_14_16362
867,502.0,9_25_14_16378
868,502.0,9_25_14_16395
869,502.0,9_25_14_16411
870,501.0,9_25_14_16428
871,501.0,9_25_14_16445
872,502.0,9_25_14_16462
873,503.0,9_25_14_16478
874,502.0,9_25_14_16495
875,502.0,9_25_14_16512
876,502.0,9_25_14_16529
877,501.0,9_25_14_16545
878,502.0,9_25_14_16562
879,501.0,9_25_14_16578
880,502.0,9_25_14_16594
881,502.0,9_25_14_16612
882,503.0,9_25_14_16628
883,502.0,9_25_14_16645
884,502.0,9_25_14_16661
885,501.0,9_25_14_16678
886,501.0,9_25_14_16695
887,502.0,9_25_14_16711
888,503.0,9_25_14_16728
889,503.0,9_25_14_16745
890,502.0,9_25_14_16762
891,502.0,9_25_14_16778
892,501.0,9_25_14_16795
893,502.0,9_25_14_16811
894,502.0,9_25_14_16828
895,502.0,9_25_14_16845
896,502.0,9_25_14_16862
897,502.0,9_25_14_16879
898,502.0,9_25_14_16894
899,502.0,9_25_14_16911
900,501.0,9_25_14_16932
901,501.0,9_25_14_16945
902,501.0,9_25_14_16962
903,502.0,9_25_14_16978
904,502.0,9_25_14_16995
905,502.0,9_25_14_17012
906,502.0,9_25_14_17028
907,502.0,9_25_14_17045
908,501.0,9_25_15_17061
909,501.0,9_25_15_17078
910,501.0,9_25_15_17095
911,503.0,9_25_15_17111
912,503.0,9_25_15_17128
913,502.0,9_25_15_17145
914,502.0,9_25_15_17161
915,501.0,9_25_15_17178
916,501.0,9_25_15_17194
917,502.0,9_25_15_17212
918,502.0,9_25_15_17229
919,503.0,9_25_15_17245
920,502.0,9_25_15_17261
921,502.0,9_25_15_17278
922,502.0,9_25_15_17295
923,501.0,9_25_15_17312
924,501.0,9_25_15_17328
925,502.0,9_25_15_17345
926,502.0,9_25_15_17361
927,503.0,9_25_15_17378
928,502.0,9_25_15_17395
929,502.0,9_25_15_17412
